article_id,article_idx,ticker,t0,published_at,ma5_20_spread,atr_ratio,bb_pct_b,bb_width,rsi14,momentum10d,vol_ratio20,vol_spike_ratio,pub_hour,pub_weekday,entry_vs_prev_close,entry_vs_prev_low,ret_1d_pre,close_vs_ma20,gap_open_pct,sentiment_positive,sentiment_negative,sentiment_confidence,catalyst_bullish,catalyst_bearish,ret_1d,ret_1d_intra,ret_3d,ret_5d,ret_8d
02128726642100368,370,314130,2025-03-05,2025-03-05T09:05:08+09:00,-0.9900990099009901,5.789944596402232,-0.06324007916993318,12.843487009248685,44.7969103830263,-7.801418439716312,0.5046435459176692,0.9330378304102599,9.0,2.0,0.005769230769230749,0.011605415860735047,-0.03525046382189234,-0.0723396663990723,0.0,1.0,0.0,0.9,1.0,0.0,0.0,0.0,-2.500000000000002,-4.038461538461535,-11.153846153846159
02715846642100368,367,373110,2025-03-05,2025-03-05T11:00:20+09:00,-3.248633000964941,7.584053529017131,0.09171384487021567,24.868142589651008,48.35012299911187,-13.429752066115707,0.33515079689694016,0.347235418609929,11.0,2.0,0.017899761336515496,0.017899761336515496,-0.04337899543378998,-0.10153318323147853,-0.01670644391408116,1.0,0.0,0.9,1.0,0.0,0.23866348448686736,0.23866348448686736,2.028639618138417,3.5799522673030992,-1.4319809069212375
01741686642100368,372,461030,2025-03-05,2025-03-05T07:30:03+09:00,-6.062893081761006,7.612368796652351,0.1472019212032762,26.740401467964443,52.870698407205126,-12.195121951219512,0.14153584516773035,0.6925943682101473,7.0,2.0,0.02314814814814814,0.0822722820763957,0.019830028328611915,-0.09433962264150941,-0.0092592592592593,0.0,0.0,0.9,0.0,0.0,-3.3333333333333326,-3.3333333333333326,-7.222222222222219,-6.481481481481477,-5.277777777777781
01728566642100696,378,128940,2025-03-06,2025-03-06T07:30:27+09:00,-2.7889978842085017,3.9879369403815383,0.5758056170027075,12.940437863327196,60.3766272098515,0.0,1.7290107044237373,0.7750052696302469,7.0,3.0,-0.007619047619047636,0.07867494824016563,0.09147609147609148,0.009809578765147098,0.0,1.0,0.0,0.9,1.0,0.0,-5.52380952380952,-5.52380952380952,-7.0476190476190474,-7.80952380952381,-6.47619047619048
02505926642100696,376,196170,2025-03-06,2025-03-06T09:50:43+09:00,2.4312014882288793,4.198092755343972,1.0999792425399997,10.381610897124368,63.30062718457873,4.810126582278484,0.93638754988965,1.0806914997514219,9.0,3.0,-0.05555555555555558,-0.027363184079602032,0.03499999999999992,0.062287510424017034,-0.019323671497584516,0.0,0.0,0.9,0.0,0.0,-10.990338164251213,-10.990338164251213,-10.6280193236715,-9.420289855072461,7.125603864734309
02505926642100696,377,196170,2025-03-06,2025-03-06T09:50:43+09:00,2.4312014882288793,4.198092755343972,1.0999792425399997,10.381610897124368,63.30062718457873,4.810126582278484,0.93638754988965,1.0806914997514219,9.0,3.0,-0.05555555555555558,-0.027363184079602032,0.03499999999999992,0.062287510424017034,-0.019323671497584516,0.0,0.0,0.9,0.0,0.0,-10.990338164251213,-10.990338164251213,-10.6280193236715,-9.420289855072461,7.125603864734309
01695766642100696,379,358570,2025-03-06,2025-03-06T07:25:14+09:00,9.639813176787552,8.202212150129597,0.8348573475937855,31.127678914362576,67.0336487817944,5.053693587784647,1.2440637213365358,1.0718649801712714,7.0,3.0,0.07035479338971484,0.1125000347656262,0.03356121856508665,0.1042333199801444,0.030667480825826487,1.0,0.0,0.9,1.0,0.0,3.18701266610959,3.18701266610959,-3.9687312563888466,-4.088994637269938,-6.4942887131002935
01695766642100696,409,358570,2025-03-06,2025-03-06T07:25:14+09:00,9.639813176787552,8.202212150129597,0.8348573475937855,31.127678914362576,67.0336487817944,5.053693587784647,1.2440637213365358,1.0718649801712714,7.0,3.0,0.07035479338971484,0.1125000347656262,0.03356121856508665,0.1042333199801444,0.030667480825826487,1.0,0.0,0.9,1.0,0.0,3.18701266610959,3.18701266610959,-3.9687312563888466,-4.088994637269938,-6.4942887131002935
02230406642101024,384,166480,2025-03-07,2025-03-07T09:03:55+09:00,1.220866004722568,6.631792907031062,0.5611464957119726,20.873820257110136,55.56082378452861,0.2747277804590942,0.38008920310455413,0.8100858369098713,9.0,4.0,-9.041087716266105e-07,0.013887987655122114,-0.016172492353308643,0.012763609608438697,0.013697713643163079,0.0,1.0,0.9,0.0,1.0,-4.246576982546834,-4.246661913976901,3.5616433552265514,-0.547947449800934,-4.794521692624221
01131606642101680,390,039200,2025-03-09,2025-03-09T08:25:50+09:00,9.472174926068643,6.027593226907742,1.0068728368370177,27.951658020205123,58.89010966667477,24.4140625,,2.2774235814961634,8.0,6.0,-0.01883830455259028,0.07388316151202745,0.08703071672354956,0.14167936194999542,-0.014128728414442682,0.0,1.0,0.9,0.0,1.0,1.5698587127158659,1.5698587127158659,0.9419152276295195,-2.5117739403453743,-3.296703296703296
01131606642101680,569,039200,2025-03-09,2025-03-09T08:25:50+09:00,9.472174926068643,6.027593226907742,1.0068728368370177,27.951658020205123,58.89010966667477,24.4140625,,2.2774235814961634,8.0,6.0,-0.01883830455259028,0.07388316151202745,0.08703071672354956,0.14167936194999542,-0.014128728414442682,0.0,1.0,0.9,0.0,1.0,1.5698587127158659,1.5698587127158659,0.9419152276295195,-2.5117739403453743,-3.296703296703296
01298886642101680,388,145020,2025-03-09,2025-03-09T10:00:12+09:00,6.59387528789559,4.689070316778825,0.5960430039170345,33.4839627629549,65.45694217431212,5.217391304347818,,0.9956773494670722,10.0,6.0,0.008264462809917328,0.016666666666666607,-0.04120443740095092,0.03215900366800306,-0.0016528925619834212,1.0,0.0,0.9,1.0,0.0,8.760330578512399,8.760330578512399,9.256198347107446,8.760330578512399,9.090909090909083
01298886642101680,659,145020,2025-03-09,2025-03-09T10:00:12+09:00,6.59387528789559,4.689070316778825,0.5960430039170345,33.4839627629549,65.45694217431212,5.217391304347818,,0.9956773494670722,10.0,6.0,0.008264462809917328,0.016666666666666607,-0.04120443740095092,0.03215900366800306,-0.0016528925619834212,1.0,0.0,0.9,1.0,0.0,8.760330578512399,8.760330578512399,9.256198347107446,8.760330578512399,9.090909090909083
01216886642101680,389,456070,2025-03-09,2025-03-09T09:10:09+09:00,1.4154780628016703,7.315668264150439,0.2917060199818986,20.54295526742923,48.808733680392386,-2.4861878453038666,,0.15142125355264732,9.0,6.0,-0.018696883852691193,-0.016467915956842716,-0.04800431499460622,-0.04278973913986661,-0.009065155807365444,1.0,0.0,0.9,0.0,0.0,-2.322946175637397,-2.322946175637397,-1.4164305949008527,-4.702549575070824,-4.135977337110486
01216886642101680,395,456070,2025-03-09,2025-03-09T09:10:09+09:00,1.4154780628016703,7.315668264150439,0.2917060199818986,20.54295526742923,48.808733680392386,-2.4861878453038666,,0.15142125355264732,9.0,6.0,-0.018696883852691193,-0.016467915956842716,-0.04800431499460622,-0.04278973913986661,-0.009065155807365444,1.0,0.0,0.9,0.0,0.0,-2.322946175637397,-2.322946175637397,-1.4164305949008527,-4.702549575070824,-4.135977337110486
01216886642101680,404,456070,2025-03-09,2025-03-09T09:10:09+09:00,1.4154780628016703,7.315668264150439,0.2917060199818986,20.54295526742923,48.808733680392386,-2.4861878453038666,,0.15142125355264732,9.0,6.0,-0.018696883852691193,-0.016467915956842716,-0.04800431499460622,-0.04278973913986661,-0.009065155807365444,1.0,0.0,0.9,0.0,0.0,-2.322946175637397,-2.322946175637397,-1.4164305949008527,-4.702549575070824,-4.135977337110486
01216886642101680,406,456070,2025-03-09,2025-03-09T09:10:09+09:00,1.4154780628016703,7.315668264150439,0.2917060199818986,20.54295526742923,48.808733680392386,-2.4861878453038666,,0.15142125355264732,9.0,6.0,-0.018696883852691193,-0.016467915956842716,-0.04800431499460622,-0.04278973913986661,-0.009065155807365444,1.0,0.0,0.9,0.0,0.0,-2.322946175637397,-2.322946175637397,-1.4164305949008527,-4.702549575070824,-4.135977337110486
01216886642101680,410,456070,2025-03-09,2025-03-09T09:10:09+09:00,1.4154780628016703,7.315668264150439,0.2917060199818986,20.54295526742923,48.808733680392386,-2.4861878453038666,,0.15142125355264732,9.0,6.0,-0.018696883852691193,-0.016467915956842716,-0.04800431499460622,-0.04278973913986661,-0.009065155807365444,1.0,0.0,0.9,0.0,0.0,-2.322946175637397,-2.322946175637397,-1.4164305949008527,-4.702549575070824,-4.135977337110486
01876166642102336,407,067080,2025-03-11,2025-03-11T08:01:07+09:00,3.764760361194721,7.425098525900949,1.388766198089989,29.099293176885894,73.02512239413699,25.71692876965772,,57.64545130364417,8.0,1.0,0.06769683590875641,0.4046466602129719,0.29923518164435947,0.25862468163926833,0.03899926416482713,0.0,0.0,0.9,0.0,0.0,15.673289183222948,15.673289183222948,8.903605592347308,20.971302428256067,5.371596762325237
02781446642102336,405,308430,2025-03-11,2025-03-11T11:08:55+09:00,4.880588068271445,6.7695326874316075,0.5285675880428272,20.209676203559905,44.93289955203657,2.0486555697823317,,0.2218327103295049,11.0,1.0,-0.016311166875784155,-0.001273885350318471,0.008222643896268256,0.005773417042622242,-0.04328732747804265,0.0,0.0,0.9,0.0,0.0,9.284818067754074,9.284818067754074,29.23462986198244,27.666248431618577,21.267252195734
01810566642102336,408,389650,2025-03-11,2025-03-11T07:40:07+09:00,-9.880512500599837,7.460686126568926,-0.0045406002209153135,25.289796991617557,35.47617546543823,-15.67717996289425,,0.581826238175158,7.0,1.0,-0.008800880088008833,0.04041570438799069,0.03530751708428248,-0.12759729353615812,-0.020902090209020896,0.0,0.0,0.9,0.0,0.0,-0.7700770077007646,-0.7700770077007646,0.3300330033003229,6.380638063806376,-7.590759075907593
01951606642102664,412,060280,2025-03-12,2025-03-12T08:04:44+09:00,-9.907341411261582,4.9399706542027495,0.1795179477543099,30.434853229602044,27.437880477403,-12.166488794023477,0.24109953097639117,0.987125992585343,8.0,2.0,-0.0012150668286755595,0.05791505791505802,0.019826517967781898,-0.0975382422281923,-0.0012150668286755595,1.0,0.0,0.9,1.0,0.0,-0.12150668286755595,-0.12150668286755595,19.927095990279465,13.973268529769145,10.449574726609967
01951606642102664,427,060280,2025-03-12,2025-03-12T08:04:44+09:00,-9.907341411261582,4.9399706542027495,0.1795179477543099,30.434853229602044,27.437880477403,-12.166488794023477,0.24109953097639117,0.987125992585343,8.0,2.0,-0.0012150668286755595,0.05791505791505802,0.019826517967781898,-0.0975382422281923,-0.0012150668286755595,1.0,0.0,0.9,1.0,0.0,-0.12150668286755595,-0.12150668286755595,19.927095990279465,13.973268529769145,10.449574726609967
01951606642102664,450,060280,2025-03-12,2025-03-12T08:04:44+09:00,-9.907341411261582,4.9399706542027495,0.1795179477543099,30.434853229602044,27.437880477403,-12.166488794023477,0.24109953097639117,0.987125992585343,8.0,2.0,-0.0012150668286755595,0.05791505791505802,0.019826517967781898,-0.0975382422281923,-0.0012150668286755595,1.0,0.0,0.9,1.0,0.0,-0.12150668286755595,-0.12150668286755595,19.927095990279465,13.973268529769145,10.449574726609967
01869606642102664,415,067080,2025-03-12,2025-03-12T07:34:42+09:00,10.31989878908368,8.915613573974346,1.3804157679525648,47.769192621862416,79.79963775972755,46.368715083798875,21.6067012537492,10.387130876242411,7.0,2.0,0.018447837150127322,0.15179856115107904,0.1567328918322295,0.42056750406651,0.022264631043257044,1.0,0.0,0.9,1.0,0.0,-5.407124681933839,-5.407124681933839,4.325699745547085,2.6081424936386766,-4.19847328244275
01895846642102664,414,176750,2025-03-12,2025-03-12T07:49:02+09:00,-1.4302380849500929,7.2703988339725845,0.15240586380007307,13.96007204127053,47.007288905825135,-2.1333333333333315,0.2754049931104899,0.21398208004060543,7.0,2.0,0.026339691189827485,0.04051565377532218,-0.024800708591674048,-0.048524391824741775,-0.008510638297872353,1.0,0.0,0.9,1.0,0.0,2.452316076294281,,10.44504995458675,23.069936421435067,30.6993642143506
01895846642102664,416,176750,2025-03-12,2025-03-12T07:49:02+09:00,-1.4302380849500929,7.2703988339725845,0.15240586380007307,13.96007204127053,47.007288905825135,-2.1333333333333315,0.2754049931104899,0.21398208004060543,7.0,2.0,0.026339691189827485,0.04051565377532218,-0.024800708591674048,-0.048524391824741775,-0.008510638297872353,1.0,0.0,0.9,1.0,0.0,2.452316076294281,,10.44504995458675,23.069936421435067,30.6993642143506
01895846642102664,417,176750,2025-03-12,2025-03-12T07:49:02+09:00,-1.4302380849500929,7.2703988339725845,0.15240586380007307,13.96007204127053,47.007288905825135,-2.1333333333333315,0.2754049931104899,0.21398208004060543,7.0,2.0,0.026339691189827485,0.04051565377532218,-0.024800708591674048,-0.048524391824741775,-0.008510638297872353,1.0,0.0,0.9,1.0,0.0,2.452316076294281,,10.44504995458675,23.069936421435067,30.6993642143506
01899126642102664,413,298060,2025-03-12,2025-03-12T07:50:42+09:00,-4.770043505282792,4.890331087697568,0.19655335870370969,18.484547843467276,37.058418018314,-5.6677018633540355,0.43583853736782274,0.5496170463472113,7.0,2.0,-0.21646090534979423,-0.19458544839255498,-0.005728314238952592,-0.05609073958980737,0.0,0.0,1.0,0.9,0.0,1.0,-3.9506172839506193,,-15.555555555555555,-4.19753086419753,-3.4567901234567877
01918806642102992,418,065660,2025-03-13,2025-03-13T08:08:17+09:00,-3.015145199388634,4.641606675395859,0.7983838672528815,12.805774582195117,54.151558541909225,-0.10695187165775666,4.237162870222272,5.236762219838947,8.0,3.0,0.0005353319057814776,0.07847663012117723,0.0735632183908046,0.038210365430040305,0.0,1.0,0.0,0.9,1.0,0.0,5.674518201284795,5.674518201284795,3.747323340471098,6.423982869379019,8.672376873661669
01846646642102992,419,086820,2025-03-13,2025-03-13T07:35:01+09:00,0.6581758801476539,8.338564042910527,0.31902043464296176,15.066500137442437,50.78104749153431,0.8865250377246836,1.329631377551817,0.8062590036673614,7.0,3.0,-0.19332077758506205,-0.16545367449165305,-0.04530201036552095,-0.02726728646326082,0.00898981611522398,1.0,0.0,0.9,1.0,0.0,-12.653778718869946,,-8.260105606296165,-14.58699478998403,-17.398945694509393
01830246642102992,420,087010,2025-03-13,2025-03-13T07:30:22+09:00,-3.06873757188155,4.963502898078732,0.18090984236286176,18.307952539078975,31.47106203826948,-1.903695408734607,0.40247339046930014,0.4356718471960781,7.0,3.0,0.029680365296803624,0.03917050691244239,0.004587155963302836,-0.05841887461707962,0.010273972602739656,0.0,0.0,0.9,0.0,0.0,0.45662100456620447,0.45662100456620447,9.474885844748847,1.0273972602739656,2.6255707762557146
02243526642103320,423,145020,2025-03-14,2025-03-14T09:10:29+09:00,5.2768517765672005,4.975524281364079,0.7901017779844536,25.813056866447038,71.46686026313701,2.163833075734156,0.7062113477887675,0.8974760894032757,9.0,4.0,-0.001512859304084735,0.004566210045662045,-0.01195814648729443,0.07488413692170104,0.00605143721633894,0.0,0.0,0.9,0.0,0.0,-0.45385779122542047,-0.45385779122542047,0.0,1.0590015128593144,1.9667170953101332
02243526642103320,437,145020,2025-03-14,2025-03-14T09:10:29+09:00,5.2768517765672005,4.975524281364079,0.7901017779844536,25.813056866447038,71.46686026313701,2.163833075734156,0.7062113477887675,0.8974760894032757,9.0,4.0,-0.001512859304084735,0.004566210045662045,-0.01195814648729443,0.07488413692170104,0.00605143721633894,0.0,0.0,0.9,0.0,0.0,-0.45385779122542047,-0.45385779122542047,0.0,1.0590015128593144,1.9667170953101332
02243526642103320,442,145020,2025-03-14,2025-03-14T09:10:29+09:00,5.2768517765672005,4.975524281364079,0.7901017779844536,25.813056866447038,71.46686026313701,2.163833075734156,0.7062113477887675,0.8974760894032757,9.0,4.0,-0.001512859304084735,0.004566210045662045,-0.01195814648729443,0.07488413692170104,0.00605143721633894,0.0,0.0,0.9,0.0,0.0,-0.45385779122542047,-0.45385779122542047,0.0,1.0590015128593144,1.9667170953101332
02210726642103320,422,288330,2025-03-14,2025-03-14T09:05:50+09:00,12.67435419708948,9.887371777874092,1.0977024603227674,41.62674327120324,62.42863894436741,32.19616204690831,0.6678352537413211,0.43327388083128393,9.0,4.0,0.29032258064516125,0.3201320132013201,0.013071895424836555,0.24880406868422367,0.037859007832898195,0.0,0.0,0.9,0.0,0.0,5.967741935483861,,2.4193548387096753,-1.9354838709677469,20.64516129032259
02210726642103320,424,288330,2025-03-14,2025-03-14T09:05:50+09:00,12.67435419708948,9.887371777874092,1.0977024603227674,41.62674327120324,62.42863894436741,32.19616204690831,0.6678352537413211,0.43327388083128393,9.0,4.0,0.29032258064516125,0.3201320132013201,0.013071895424836555,0.24880406868422367,0.037859007832898195,0.0,0.0,0.9,0.0,0.0,5.967741935483861,,2.4193548387096753,-1.9354838709677469,20.64516129032259
01958166642103320,426,308430,2025-03-14,2025-03-14T07:51:16+09:00,4.704238472286912,7.796619852810102,1.2173537880206948,27.421418679073795,69.72508708097696,20.512820512820507,4.099712377206924,5.055367989074934,7.0,4.0,0.016865594187856825,0.12809441565918256,0.10619977037887485,0.19670858562335036,0.0015568240788790266,0.0,0.0,0.9,0.0,0.0,8.458744161909703,8.458744161909703,5.085625324338339,0.31136481577582753,5.345096004151539
01220166642103976,428,006280,2025-03-16,2025-03-16T09:30:18+09:00,-2.2786759045419553,2.578428090198444,0.3851378105585912,9.383001684491203,43.15866766370315,-0.5417956656346701,,1.4645340590656963,9.0,6.0,0.0038910505836575737,0.024622716441620396,0.02065131056393965,-0.010777521170130866,0.015564202334630295,0.0,0.0,0.9,0.0,0.0,5.369649805447474,5.369649805447474,3.891050583657596,2.7237354085603016,-0.8560311284046662
01220166642103976,429,006280,2025-03-16,2025-03-16T09:30:18+09:00,-2.2786759045419553,2.578428090198444,0.3851378105585912,9.383001684491203,43.15866766370315,-0.5417956656346701,,1.4645340590656963,9.0,6.0,0.0038910505836575737,0.024622716441620396,0.02065131056393965,-0.010777521170130866,0.015564202334630295,0.0,0.0,0.9,0.0,0.0,5.369649805447474,5.369649805447474,3.891050583657596,2.7237354085603016,-0.8560311284046662
01948326642104632,440,196300,2025-03-18,2025-03-18T08:08:54+09:00,23.648193852367065,14.435183926719247,0.9052611538552742,74.35298387482341,60.8775654880557,58.904109589041084,,1.3064545424174898,8.0,1.0,-0.2741379310344828,-0.1753183153770813,0.13725490196078427,0.3013237603769352,0.001203369434416457,1.0,0.0,0.9,1.0,0.0,-4.224137931034477,,-18.189655172413786,-21.98275862068966,-21.55172413793104
01948326642104632,441,196300,2025-03-18,2025-03-18T08:08:54+09:00,23.648193852367065,14.435183926719247,0.9052611538552742,74.35298387482341,60.8775654880557,58.904109589041084,,1.3064545424174898,8.0,1.0,-0.2741379310344828,-0.1753183153770813,0.13725490196078427,0.3013237603769352,0.001203369434416457,1.0,0.0,0.9,1.0,0.0,-4.224137931034477,,-18.189655172413786,-21.98275862068966,-21.55172413793104
02191046642104632,435,338220,2025-03-18,2025-03-18T09:05:41+09:00,-6.24608314184249,3.8929981627127885,0.3737876874941867,25.985704818383553,28.79038593692394,-1.4893617021276562,,0.7906791343801365,9.0,1.0,-0.31663066954643626,-0.29688888888888887,0.008714596949890963,-0.03279715897221647,-0.006832298136645987,0.0,0.0,0.9,0.0,0.0,-0.4319654427645814,,-4.3196544276457916,-4.535637149028082,-14.557235421166304
02191046642104632,436,338220,2025-03-18,2025-03-18T09:05:41+09:00,-6.24608314184249,3.8929981627127885,0.3737876874941867,25.985704818383553,28.79038593692394,-1.4893617021276562,,0.7906791343801365,9.0,1.0,-0.31663066954643626,-0.29688888888888887,0.008714596949890963,-0.03279715897221647,-0.006832298136645987,0.0,0.0,0.9,0.0,0.0,-0.4319654427645814,,-4.3196544276457916,-4.535637149028082,-14.557235421166304
02191046642104632,439,338220,2025-03-18,2025-03-18T09:05:41+09:00,-6.24608314184249,3.8929981627127885,0.3737876874941867,25.985704818383553,28.79038593692394,-1.4893617021276562,,0.7906791343801365,9.0,1.0,-0.31663066954643626,-0.29688888888888887,0.008714596949890963,-0.03279715897221647,-0.006832298136645987,0.0,0.0,0.9,0.0,0.0,-0.4319654427645814,,-4.3196544276457916,-4.535637149028082,-14.557235421166304
