date,open,high,low,close,volume
20251201,237000,246000,232500,239000,143836
20251202,239500,244500,234000,242500,117058
20251203,242500,255500,236000,249000,154957
20251204,244500,251000,232000,232000,183994
20251205,236000,242000,219000,238000,215322
20251208,230500,237500,218000,224000,160768
20251209,226000,236000,218000,222000,181879
20251210,220000,224000,211500,220500,164965
20251211,222000,224000,212000,215500,177467
20251212,218500,223000,208000,209500,152344
20251215,209500,211000,205500,209000,109051
20251216,208500,220500,204000,212500,175902
20251217,214000,217500,207500,209000,74403
20251218,206000,207500,200000,205500,111711
20251219,207500,224000,206000,215000,197025
20251222,215000,217500,206000,208000,127526
20251223,209500,213500,205000,208000,127073
20251224,205500,218500,205000,215500,150694
20251226,218000,230250,217000,228500,221134
20251229,230000,233000,218000,220000,213060
20251230,220500,224000,209500,217500,153329
20260102,216000,220000,209500,215000,125767
20260105,210000,223000,205000,214500,139991
20260106,214000,217500,200000,203000,170521
20260107,200500,211500,195200,205000,226435
20260108,205000,208000,199900,203000,119031
20260109,203000,232000,200000,230500,294647
20260112,225500,229000,212000,214500,163270
20260113,214000,214000,203500,212000,118415
20260114,210000,213500,199200,201000,135135
20260115,200000,201000,195700,197000,108352
20260116,193800,198700,187000,196000,181995
20260119,196000,197300,189400,190300,115955
20260120,190400,196700,190300,193000,102217
20260121,191400,191800,176300,179700,256434
20260122,178000,180000,173600,176500,189294
20260123,180000,199100,179000,198900,216032
20260126,200000,215500,198500,215500,240376
20260127,214000,221500,208000,214000,161245
20260128,217500,222000,211000,218000,205187
20260129,222500,229500,212500,229000,224019
20260130,229000,240000,220500,224000,176376
20260202,212500,228000,210500,214000,128267
20260203,226000,231000,213000,228000,134382
20260204,226000,234000,222000,225000,84901
20260205,216000,236000,215500,218500,87691
20260206,208500,211500,199900,204500,94416
20260209,208000,224500,208000,220500,81071
20260210,215500,224500,213000,218500,60062
20260211,215500,228500,215500,217500,64669
20260212,213500,220500,210500,216000,49741
20260213,213000,214500,208500,212500,42628
20260219,216500,237000,210000,233500,132935
20260220,234500,238500,227000,235500,53771
20260223,238000,293000,236000,281000,249097
20260224,287000,295000,279500,284000,90472
20260225,284500,297500,279000,292500,80957
20260226,294000,320500,288000,313500,123605
20260227,314000,349000,314000,334500,133279
20260303,334500,350000,316500,328000,148812
20260304,335000,350000,271000,275500,269420
20260305,298000,340000,285500,316500,190504
