date,open,high,low,close,volume
20251201,60200,60300,57900,58100,43872
20251202,58600,59300,58400,59100,18422
20251203,59000,60200,59000,59500,36782
20251204,59600,59600,58500,58700,25304
20251205,59200,59600,58200,58900,95070
20251208,58800,59100,58200,59000,31079
20251209,59100,59100,58100,58700,24667
20251210,58800,58800,58000,58100,18483
20251211,58600,58800,58000,58600,20194
20251212,58200,58800,58200,58600,18721
20251215,58500,58500,57400,57600,40734
20251216,57900,57900,56300,56300,62687
20251217,57200,57700,56300,57400,23464
20251218,57000,57500,56100,56500,30819
20251219,56900,57100,55300,56200,78760
20251222,57000,57000,56100,56300,21313
20251223,56900,56900,55400,55800,40293
20251224,56100,56400,55500,56100,21245
20251226,56100,56100,55000,55400,42909
20251229,55300,55600,54700,55300,26695
20251230,55400,55800,54700,55500,41407
20260102,55500,56400,55000,56000,27065
20260105,56100,57000,56000,56300,30991
20260106,56300,56300,55400,55500,34976
20260107,55600,55800,54200,54600,45374
20260108,57300,57300,53000,53600,50776
20260109,53400,57800,53300,57200,78733
20260112,56600,56900,54300,54500,75768
20260113,55000,55300,54100,55000,35407
20260114,55000,57800,54600,57600,74372
20260115,57000,57100,55800,56800,49757
20260116,57000,57600,56100,56200,43077
20260119,56100,56100,55100,55400,47051
20260120,55700,57000,55100,56700,49778
20260121,56100,56200,54700,55700,42905
20260122,55900,56400,55000,56300,39054
20260123,56500,57400,56100,57100,39965
20260126,58000,59000,57500,58200,55572
20260127,57700,59000,56900,58300,61405
20260128,58400,58900,57800,58500,64282
20260129,58800,59200,57200,58100,48073
20260130,57800,58600,56900,57800,57324
20260202,57800,57800,55800,56100,54461
20260203,56800,57700,56000,57500,44455
20260204,56900,58500,56900,58400,34795
20260205,58300,61800,57100,60100,168942
20260206,60700,60700,57400,59200,100017
20260209,60000,60900,59900,60500,76848
20260210,60700,61800,60100,61500,59389
20260211,61600,63000,61200,62200,85143
20260212,67400,69900,66900,69000,399624
20260213,67800,69000,66900,67600,137027
20260219,67400,68400,66300,67400,75934
20260220,67000,68900,67000,68300,106878
20260223,69900,70000,68000,68700,113312
20260224,68000,68800,67000,68100,70525
20260225,68700,68800,67400,67700,73497
20260226,68100,68100,66600,67000,59636
20260227,66200,66600,64300,64300,75149
20260303,62400,64500,61300,61700,74430
20260304,59300,60500,55100,55100,91419
20260305,58600,60800,58100,59900,57653
