date,open,high,low,close,volume
20251201,9750,9850,9460,9460,31569
20251202,9460,9490,8950,9400,24259
20251203,9750,9750,9290,9350,14499
20251204,9360,9500,9280,9300,19879
20251205,9450,9490,9170,9240,38722
20251208,9390,9390,9120,9160,24169
20251209,9350,9350,9110,9190,12307
20251210,9250,9250,9100,9110,9625
20251211,9200,9230,9000,9090,30908
20251212,9100,9190,8980,9040,32942
20251215,9050,9050,8890,8910,43758
20251216,8820,8920,8580,8590,48663
20251217,8600,8730,8540,8600,12329
20251218,8500,8640,8360,8430,18043
20251219,10470,10940,9770,10020,2448870
20251222,9700,9940,9490,9820,311070
20251223,9630,9730,9210,9240,175781
20251224,9600,9700,9240,9450,183444
20251226,9510,9740,9290,9690,149193
20251229,9780,9780,9390,9600,58309
20251230,9630,9770,9450,9520,64589
20260102,9430,9520,9290,9360,54505
20260105,9250,9360,9080,9220,73058
20260106,9210,9240,9100,9160,38821
20260107,9190,9250,8950,9110,35543
20260108,9080,9150,8940,9000,48934
20260109,9270,9500,9100,9300,91020
20260112,9560,9560,9200,9310,43228
20260113,9300,9420,9170,9330,40652
20260114,9400,9520,9160,9390,57398
20260115,9300,9310,9020,9200,43473
20260116,9110,9200,8950,9010,51420
20260119,9090,9270,8840,8960,35730
20260120,8950,9100,8830,8950,30701
20260121,8900,8910,8520,8560,98230
20260122,8560,8770,8550,8600,37252
20260123,8590,8810,8590,8780,32195
20260126,9190,9190,8910,9000,65989
20260127,9130,9190,8950,9010,31218
20260128,9000,9180,8990,9050,33352
20260129,9080,9550,8900,9450,135013
20260130,9500,10240,9440,10070,331031
20260202,10090,10700,10020,10390,216723
20260203,10700,10730,10070,10300,147895
20260204,10290,10690,10100,10590,132271
20260205,10620,10700,10220,10320,67085
20260206,9850,10180,9620,9950,82046
20260209,10150,10260,10040,10180,39467
20260210,10000,10500,10000,10380,82965
20260211,10390,10570,10200,10210,43373
20260212,10290,10290,9900,10000,98671
20260213,10000,10030,9770,9860,82718
20260219,9900,10000,9500,9990,141916
20260220,9990,11190,9960,11080,474425
20260223,12510,12770,11380,11680,446419
20260224,11540,11650,11000,11170,207618
20260225,11210,11300,10900,10950,104718
20260226,10840,10890,10390,10400,147535
20260227,10500,10690,10280,10550,91443
20260303,10130,10300,9730,9730,96154
20260304,9510,9510,8410,8630,130196
20260305,9050,9760,9040,9450,83318
