date,open,high,low,close,volume
20251201,995,1016,995,1002,39475
20251202,1002,1010,1000,1002,27313
20251203,1014,1014,994,996,46390
20251204,1000,1000,980,992,39039
20251205,992,1005,985,998,36717
20251208,1003,1038,1000,1020,53537
20251209,1009,1031,1006,1006,27603
20251210,1000,1023,1000,1010,35430
20251211,1011,1015,1006,1006,25214
20251212,1015,1015,998,1001,26165
20251215,1004,1004,987,1000,23873
20251216,1009,1108,988,1002,285406
20251217,1002,1028,988,1007,88038
20251218,1000,1013,995,999,20710
20251219,999,1006,984,1000,37442
20251222,995,1019,994,1000,37860
20251223,1000,1000,990,990,32168
20251224,990,1060,980,1014,165290
20251226,1014,1024,1005,1013,28719
20251229,1005,1045,1005,1021,36524
20251230,1021,1021,999,1010,18964
20260102,1010,1034,973,1000,42533
20260105,1000,1008,975,992,53796
20260106,992,1010,990,999,36446
20260107,991,1019,990,1019,61527
20260108,1019,1020,990,991,39470
20260109,999,1007,989,995,50190
20260112,995,1005,985,993,40657
20260113,993,998,984,990,33813
20260114,1004,1004,975,976,107270
20260115,1000,1000,965,975,62592
20260116,975,981,965,974,94705
20260119,974,974,877,911,179145
20260120,912,924,902,918,55285
20260121,914,920,888,889,67131
20260122,889,900,873,889,90002
20260123,896,909,880,901,50052
20260126,909,944,903,941,68085
20260127,933,953,932,952,62670
20260128,952,954,940,943,79632
20260129,970,970,913,930,68355
20260130,930,935,901,906,138258
20260202,900,912,892,903,128563
20260203,903,911,896,902,70792
20260204,902,910,889,902,99480
20260205,890,911,890,903,53189
20260206,903,1173,873,1028,15700474
20260209,1040,1100,975,996,2802528
20260210,996,1065,970,1008,848027
20260211,1017,1060,1009,1029,490601
20260212,1029,1051,1022,1038,328494
20260213,1031,1037,948,981,405335
20260219,989,1027,971,1011,336546
20260220,1011,1020,980,997,328534
20260223,997,1120,969,1024,1475051
20260224,1024,1072,1024,1041,349217
20260225,1042,1080,1020,1036,278168
20260226,1033,1033,1000,1002,223427
20260227,1002,1002,963,992,201036
20260303,992,992,930,931,275584
20260304,920,920,790,800,425865
20260305,855,890,839,869,255098
