date,open,high,low,close,volume
20251201,17750,18270,17100,17120,929378
20251202,17150,17310,16580,16900,489532
20251203,16910,16970,15840,15910,647318
20251204,16030,18300,15300,17880,4405180
20251205,17540,17870,16330,16350,961639
20251208,16480,16670,15640,15650,462385
20251209,15730,16500,15720,15840,516383
20251210,15840,16100,15470,15770,276638
20251211,15940,16000,15530,15600,264010
20251212,15670,15790,15140,15300,272050
20251215,15280,15350,14830,15200,186365
20251216,15200,17670,14490,15200,3024103
20251217,15110,16200,14610,14800,1966362
20251218,14780,15000,14050,14090,421369
20251219,14090,14360,13800,14070,290007
20251222,14120,14310,14010,14020,155887
20251223,14070,14190,13410,13460,213880
20251224,13460,13700,13150,13380,149599
20251226,13430,13500,13100,13200,123420
20251229,13210,14530,13050,13780,484353
20251230,13710,14440,13700,13970,235901
20260102,13980,14250,13720,13850,133404
20260105,13800,13970,13200,13900,161372
20260106,13900,13900,13230,13260,158569
20260107,13260,17230,12620,17230,2397149
20260108,16560,21650,16530,19980,18604692
20260109,19980,21800,18620,18910,3749852
20260112,18700,20400,17750,18210,1741362
20260113,18540,18700,17180,17310,880353
20260114,17500,19700,17040,17770,3901816
20260115,17970,18190,16710,17120,747154
20260116,17120,21200,16500,19340,9840505
20260119,19480,20650,18560,18990,1895026
20260120,19000,21350,18990,19360,3132999
20260121,18870,19270,16760,17220,1090841
20260122,17400,19900,16730,17920,4910030
20260123,17690,18790,17570,17730,1358625
20260126,17730,18220,17460,17470,616214
20260127,17400,17800,16790,16880,443022
20260128,16920,17780,16500,16660,627662
20260129,16800,16940,15890,16210,357954
20260130,16000,16410,15650,15660,259259
20260202,15600,17430,15410,15600,801495
20260203,15850,16740,15670,15890,292472
20260204,15950,16170,15530,15620,187619
20260205,15790,16150,15000,15020,220414
20260206,14900,14940,14250,14390,167251
20260209,14790,14900,14390,14790,115570
20260210,14890,16180,14560,14680,756031
20260211,14730,15850,14730,15250,391015
20260212,15250,15900,14980,15100,214264
20260213,15140,15150,14620,14760,107618
20260219,14920,14920,14500,14670,117286
20260220,14670,14690,14290,14290,149122
20260223,14290,14910,14230,14430,124455
20260224,14450,14920,14260,14390,141128
20260225,14400,14500,13870,13990,161085
20260226,14000,14110,13500,13700,195335
20260227,13830,13980,13460,13650,133971
20260303,13300,13460,12750,12760,177168
20260304,11810,12400,10790,10910,282415
20260305,11240,12020,11240,12020,95162
