date,open,high,low,close,volume
20251201,721,726,693,712,4731667
20251202,716,759,700,744,8241201
20251203,744,745,713,718,5108821
20251204,717,718,699,709,2444927
20251205,709,712,691,710,1965178
20251208,710,799,702,746,11792279
20251209,743,818,727,805,16135066
20251210,808,927,788,910,23198073
20251211,938,938,810,821,16504259
20251212,839,840,770,786,7107297
20251215,771,800,768,768,3564417
20251216,775,806,760,780,3875030
20251217,789,789,760,767,2341154
20251218,761,763,697,761,3336807
20251219,770,783,738,750,2245772
20251222,750,777,737,743,2281445
20251223,743,743,708,711,2856745
20251224,713,719,703,713,2024785
20251226,713,718,687,691,2581431
20251229,691,708,680,702,1859125
20251230,702,710,688,697,974080
20260102,697,739,690,710,4500250
20260105,716,722,700,710,2207114
20260106,719,764,702,726,4727192
20260107,727,732,701,712,1996980
20260108,713,714,691,691,2230989
20260109,691,707,682,701,1263661
20260112,701,734,700,717,2873863
20260113,717,721,700,702,1765394
20260114,702,709,688,689,2014824
20260115,690,695,660,689,2844115
20260116,689,690,661,667,2531640
20260119,670,670,644,644,4473872
20260120,646,687,642,662,4165611
20260121,660,660,627,634,3333634
20260122,638,649,621,631,2894127
20260123,631,657,618,645,2932913
20260126,651,672,638,668,3221710
20260127,672,725,668,707,7033205
20260128,707,790,700,767,15041793
20260129,770,792,730,776,6447560
20260130,774,774,724,737,4095656
20260202,725,737,684,688,3620384
20260203,700,731,678,713,3422140
20260204,713,714,674,680,5738491
20260205,696,705,649,656,5442812
20260206,640,640,607,613,7426984
20260209,620,628,600,605,4346958
20260210,604,605,576,588,7519873
20260211,589,593,556,567,8984209
20260212,573,574,513,515,13356037
20260213,498,526,444,502,25541414
20260219,510,525,461,477,8532760
20260220,460,491,448,448,15330912
20260223,448,457,410,420,14143540
20260224,384,546,377,546,95451379
20260225,597,662,458,462,110062351
20260226,450,527,421,431,59239777
20260227,434,448,392,392,14192291
20260303,384,413,355,355,13546303
20260304,347,362,306,322,13067894
20260305,344,356,329,350,8798964
