date,open,high,low,close,volume
20251201,2355,2535,2325,2465,6280365
20251202,2645,2645,2415,2565,6248315
20251203,2710,2710,2460,2510,5011106
20251204,2540,2650,2360,2385,4365682
20251205,2420,2465,2340,2340,1400000
20251208,2340,2380,2270,2330,1231095
20251209,2330,2335,2250,2265,1282613
20251210,2285,2350,2260,2320,911372
20251211,2375,2500,2280,2430,2265552
20251212,2470,2760,2385,2625,6095960
20251215,2560,2670,2495,2650,3225127
20251216,2660,2660,2455,2475,1807112
20251217,2510,2670,2460,2475,3460595
20251218,2480,2560,2420,2470,1438742
20251219,2505,2570,2415,2465,1163272
20251222,2505,2555,2475,2510,1147274
20251223,2520,2520,2345,2370,1060768
20251224,2370,2370,2180,2300,1181269
20251226,2300,2405,2250,2340,928860
20251229,2350,2535,2350,2525,1661758
20251230,2600,3140,2545,2935,16153827
20260102,2935,3040,2815,2970,3762400
20260105,3030,3540,2920,3330,11809364
20260106,3330,3500,3210,3320,3539702
20260107,3330,3335,3125,3145,1714985
20260108,3165,3450,3120,3290,2862555
20260109,3290,3885,3240,3785,9279129
20260112,3965,4590,3850,4180,12876958
20260113,4265,5000,4115,4130,20483327
20260114,4000,4090,3605,3740,6036581
20260115,3650,3910,3545,3800,5088988
20260116,3775,3935,3655,3660,2686329
20260119,3680,4085,3670,3975,4710256
20260120,4100,4100,3770,3815,2798042
20260121,3715,3820,3630,3660,1982358
20260122,3775,3970,3415,3475,3018141
20260123,3460,3565,3430,3470,1365080
20260126,3470,3650,3450,3510,1683306
20260127,3545,3880,3500,3880,4079998
20260128,3950,3950,3700,3720,2627731
20260129,3890,4070,3715,3830,4037997
20260130,3830,3925,3635,3650,1940738
20260202,3580,3750,3360,3445,1577270
20260203,3600,3600,3485,3535,893611
20260204,3530,3580,3335,3395,1379284
20260205,3365,3750,3355,3420,3350637
20260206,3350,3370,3170,3255,977819
20260209,3325,3395,3275,3385,719869
20260210,3410,3455,3170,3280,783896
20260211,3280,3385,3240,3280,765320
20260212,3310,3475,3225,3315,1115476
20260213,3245,3295,3160,3180,774221
20260219,3185,3410,3145,3375,1063385
20260220,3365,3395,3100,3170,1336749
20260223,3180,3255,3100,3205,1040484
20260224,3240,3270,3130,3215,509965
20260225,3230,3315,3150,3245,870213
20260226,3270,3275,3160,3190,629836
20260227,3180,3185,2995,3115,718962
20260303,3000,3135,2830,2890,1264803
20260304,2830,2830,2395,2395,1664712
20260305,2570,2720,2550,2700,1153949
