date,open,high,low,close,volume
20251201,6420,6520,6290,6320,66289
20251202,6360,6390,6190,6340,38406
20251203,6280,6430,6280,6360,96996
20251204,6350,6450,6230,6390,94469
20251205,6350,6420,6260,6330,77712
20251208,6300,6450,6130,6180,94005
20251209,6150,6240,6080,6110,54898
20251210,6120,6170,6080,6130,41575
20251211,6140,6200,5970,6030,430595
20251212,6080,6100,6040,6070,30016
20251215,6030,6380,6030,6270,114960
20251216,6250,6250,5990,6000,85779
20251217,6000,6080,5960,6020,47440
20251218,5960,6040,5860,5940,96762
20251219,5940,6030,5850,5980,61002
20251222,6030,6180,5980,6060,72109
20251223,6070,6070,5820,5880,151797
20251224,5830,5870,5780,5800,74369
20251226,5870,5870,5600,5630,149013
20251229,5710,6140,5640,6100,139511
20251230,6100,6260,6060,6220,106998
20260102,6230,6370,6150,6360,165540
20260105,6360,6560,6200,6510,200064
20260106,6510,6520,6170,6210,189745
20260107,6210,6290,6100,6230,107108
20260108,6230,6250,6080,6230,78793
20260109,6500,6650,6280,6460,450828
20260112,6480,6480,6200,6450,217401
20260113,6410,6530,6320,6370,179096
20260114,6380,6490,6300,6390,152895
20260115,6390,6420,6240,6260,106611
20260116,6260,6550,6230,6350,155192
20260119,6350,6430,6210,6250,152185
20260120,6250,6530,6250,6390,233163
20260121,6350,6350,6130,6200,162883
20260122,6230,6330,6170,6300,104301
20260123,6350,6490,6250,6410,241593
20260126,6410,6620,6400,6480,163275
20260127,6470,6480,6320,6410,151062
20260128,6410,6490,6300,6410,199758
20260129,6410,6460,6220,6390,208509
20260130,6410,6460,6120,6230,301182
20260202,6120,6240,5990,6060,221434
20260203,6110,6420,6110,6400,394275
20260204,6500,6570,6270,6320,214881
20260205,6320,6360,6100,6120,176304
20260206,5960,6090,5850,6000,191742
20260209,6030,6560,6020,6280,220296
20260210,6280,6590,6280,6570,373234
20260211,6570,6710,6500,6520,257427
20260212,6630,6760,6550,6700,243903
20260213,6700,6740,6530,6610,218166
20260219,6620,6840,6600,6810,202851
20260220,6810,6810,6650,6730,107826
20260223,6780,6800,6610,6620,139284
20260224,6620,6740,6520,6690,171584
20260225,6690,6700,6400,6450,250451
20260226,6400,6450,6280,6310,197598
20260227,6310,6420,6260,6310,147384
20260303,6110,6700,6100,6250,552041
20260304,6250,6270,5600,5670,364235
20260305,5950,6330,5910,6260,279663
