date,open,high,low,close,volume
20251201,53700,53800,53100,53500,365995
20251202,53500,53700,53300,53400,520645
20251203,53400,54000,53400,53900,563915
20251204,53700,54200,53600,54200,465614
20251205,54100,54400,54000,54400,460225
20251208,54300,54400,53700,53900,398841
20251209,54000,54000,53600,54000,360127
20251210,53900,54000,53600,53600,347052
20251211,53800,53900,53400,53400,697646
20251212,53700,54000,53400,54000,639680
20251215,53900,54000,53500,53600,335492
20251216,53600,53700,52900,53000,1351057
20251217,53100,53200,52800,53000,406436
20251218,52900,53100,52700,53000,415364
20251219,53000,53500,52800,53500,693700
20251222,52600,53200,52400,53200,683774
20251223,53000,53400,52800,53400,421775
20251224,53300,53600,53200,53400,339335
20251226,53300,53500,53000,53100,383370
20251229,52900,53200,52700,53200,359600
20251230,53200,53500,53000,53500,451306
20260102,53500,53700,52900,53300,509639
20260105,53300,53400,52900,53000,578565
20260106,53100,53300,53000,53200,610336
20260107,53000,53200,52800,53100,609996
20260108,53200,53300,52700,52800,686938
20260109,53100,53100,52600,53000,445753
20260112,52900,53100,52600,53000,510996
20260113,53500,54400,53400,54300,1785740
20260114,54300,55100,54100,54900,994623
20260115,54900,55100,54200,54900,921872
20260116,55600,55600,55000,55300,885656
20260119,55200,59600,54900,59200,2911218
20260120,59500,63000,59300,62200,3784804
20260121,61300,61500,60000,61000,1528834
20260122,62000,62900,61200,61700,1194187
20260123,62000,63500,61900,62700,1123298
20260126,62600,62800,60900,61800,1169977
20260127,63300,71600,63200,69400,5938623
20260128,70000,70000,67600,69000,2381065
20260129,69700,70100,67200,69500,1745150
20260130,70400,75100,70400,72500,3149692
20260202,71500,71900,68200,69100,1715655
20260203,71700,73700,71400,73600,1596162
20260204,77100,79400,75700,77900,2024677
20260205,76800,79000,76200,77500,1644691
20260206,73600,73700,67600,69200,2886610
20260209,73100,74400,72000,73400,1641780
20260210,74500,74900,72800,73700,1044261
20260211,74400,75600,73700,75400,1278084
20260212,76200,78000,75400,78000,1425568
20260213,81200,88600,79500,86500,4134911
20260219,84200,84800,79900,81500,2352769
20260220,82100,82300,80500,80800,1296944
20260223,80900,82000,78800,80100,1315259
20260224,80100,82100,79100,80900,1068342
20260225,81000,81400,79600,81000,976090
20260226,81200,82300,80400,82300,998759
20260227,80800,80900,77900,79800,2108292
20260303,79800,81500,77800,78200,1676549
20260304,75000,77400,69000,70300,1891071
20260305,77300,78500,74800,77900,1755891
