date,open,high,low,close,volume
20200102,14755,16205,14279,15506,2884858
20200103,15755,16080,15279,15556,1470658
20200106,15305,16105,15030,16031,1517182
20200107,16155,16330,15605,15931,1422650
20200108,15730,15905,14755,14805,1986018
20200109,15405,16055,15330,15956,1257120
20200110,16205,16980,16005,16481,1811112
20200113,16580,16605,15955,16306,888204
20200114,16180,16405,15430,15731,1229950
20200115,15780,15930,15205,15406,833110
20200116,15255,16255,15230,15856,1103452
20200117,15755,20607,15355,20232,21605140
20200120,20307,22007,19756,20332,10494650
20200121,20182,20507,18831,19432,4488434
20200122,19581,19631,18456,18557,2907474
20200123,18006,18506,17080,17356,4367220
20200128,17055,17906,16805,16881,2935820
20200129,17005,17606,16730,17006,2434296
20200130,17180,17255,15980,16131,2055182
20200131,16255,17456,15655,15656,3039476
20200203,15155,16830,14830,15931,2773418
20200204,15955,16880,15830,16756,1955198
20200205,17155,17781,16855,17381,2068538
20200206,17531,17781,16805,17081,1504102
20200207,17105,17606,16680,17531,1848810
20200210,17581,19156,17155,18782,4615430
20200211,18931,19206,18381,18382,1687162
20200212,18531,18606,18031,18482,1441084
20200213,18431,19431,18056,19007,3047602
20200214,18956,19256,18631,18807,1476140
20200217,18731,19581,18606,18832,2130836
20200218,18706,19206,18131,18332,1352030
20200219,18356,18431,17456,18057,1863082
20200220,18631,23358,18481,22383,13923328
20200221,21957,22382,20031,20307,5532700
20200224,19406,19806,18656,18907,2846752
20200225,18756,19506,18231,19107,3165778
20200226,18531,19281,18281,19107,1659924
20200227,19556,23032,19281,20782,18274416
20200228,20257,20982,18656,18807,3946802
20200302,18831,20882,17931,19382,4321192
20200303,20006,21107,19756,19807,3619204
20200304,19881,21207,19881,21008,2840366
20200305,21407,21857,20482,20732,3403446
20200306,20407,21357,20106,21258,2069654
20200309,20982,21282,20031,20207,2695832
20200310,19631,19831,19006,19157,2693238
20200311,19381,19606,16380,16831,4263916
20200312,16330,17180,15080,15381,4824358
20200313,13879,15205,12291,14480,6216610
20200316,14805,15280,12754,12755,3971078
20200317,11754,13529,11729,13105,5129844
20200318,13129,13554,11929,11929,3817128
20200319,13629,13629,11554,12505,5344256
20200320,13004,14204,12391,13605,5097994
20200323,13404,15055,12779,14080,6181326
20200324,14304,18281,14129,18282,12500426
20200325,18381,19506,17306,18257,11803212
20200326,18231,19306,17531,17931,7685564
20200327,18481,22357,17681,19382,27790870
20200330,19006,20632,18831,19432,5082632
20200331,19906,21157,19281,20132,8494496
20200401,20857,21907,18781,19032,9640434
20200402,19656,23158,18506,20757,20352224
20200403,21257,21682,20407,20933,4160696
20200406,21132,21432,20707,21208,3304816
20200407,21232,22507,20282,22308,9916298
20200408,21932,23833,21257,21433,9430834
20200409,21757,21807,20882,21308,2478380
20200410,21407,21657,19281,20382,3114566
20200413,20507,21257,19856,19907,2887182
20200414,20156,20532,19881,20332,1722954
20200416,20156,22107,19956,20632,5457910
20200417,20657,21107,20357,20557,2005904
20200420,20882,21007,20207,20507,1149888
20200421,20457,20732,18706,20382,2779840
20200422,20257,20857,20106,20482,1186528
20200423,20582,20882,20307,20507,1561910
20200424,20307,21557,20307,20933,3493452
20200427,20782,21032,20407,20532,1364738
20200428,20707,21057,20432,20632,1241442
20200429,20807,21507,20407,21258,2329924
20200504,21782,23532,21432,23308,10066790
20200506,24158,25333,20907,20908,15256800
20200507,20607,21082,20182,20257,3095606
20200508,20582,21057,20482,20582,2458902
20200511,20832,21082,20582,20757,1451384
20200512,20732,20832,20182,20407,1181882
20200513,20131,21557,20031,21358,2660720
20200514,21007,21257,20657,20882,1477848
20200515,21157,21907,20757,20983,1934436
20200518,21082,21357,20832,20882,850380
20200519,21082,21157,20757,21158,762292
20200520,21257,22307,21207,21808,3043680
20200521,22257,22507,21857,21958,1546540
20200522,22157,22307,21407,21758,1220032
20200525,21882,22182,21632,21758,924116
20200526,21907,21907,20932,21258,1726036
20200527,21257,21732,21032,21183,1438328
20200528,21532,22757,21257,22008,4317970
20200529,21807,22157,21157,21883,1785180
20200601,21782,23958,21682,23934,5308422
20200602,23983,24333,23382,24209,2940964
20200603,24133,24408,21882,22033,3358118
20200604,22507,22582,21532,21908,1366878
20200605,22007,22582,21882,22508,1213894
20200608,22732,23608,22357,23208,1590480
20200609,23333,23558,22907,23383,1157694
20200610,23383,25984,23258,24634,5988758
20200611,25083,27209,24908,25834,5593586
20200612,24533,26759,24508,26084,2503344
20200615,26009,26934,23433,23558,3136092
20200616,24533,28684,24283,27760,6876522
20200617,27484,27984,25583,26785,2482994
20200618,26834,28084,26234,26559,1810400
20200619,26609,27609,25984,26259,1542788
20200622,26384,27459,26284,26760,1153136
20200623,26984,27284,25908,26284,1341810
20200624,26434,27358,26009,26309,1293706
20200625,26409,28384,26208,26960,4105990
20200626,26959,27159,25208,25484,1574882
20200629,25183,25183,23258,23959,1752508
20200630,24658,24958,23733,24034,858930
20200701,24058,25333,23983,24109,820656
20200702,24633,25558,24458,25484,970276
20200703,25433,25433,24633,24809,610964
20200706,24833,24833,24282,24434,459004
20200707,24608,25208,24333,24809,632764
20200708,24858,24883,24357,24434,464270
20200709,24683,26334,24508,25134,2323390
20200710,25233,25233,24583,24634,639982
20200713,24783,24808,23733,24184,768798
20200714,24108,28384,23708,24634,5315814
20200715,24633,25108,24208,24309,886852
20200716,24358,24708,24207,24334,481400
20200717,24258,24583,24233,24409,370872
20200720,24408,24758,24058,24509,548878
20200721,24633,25808,24383,24784,1454580
20200722,24783,25758,24683,25509,938878
20200723,25883,25883,25108,25184,678212
20200724,25008,25308,24508,24559,829592
20200727,24558,25408,24258,24884,736084
20200728,25133,25333,24658,24734,537054
20200729,24633,25208,24508,25209,569342
20200730,25208,25208,24783,24859,485024
20200731,24808,26534,24808,26009,1857004
20200803,25959,26134,24908,25134,1021366
20200804,25233,25934,25033,25234,641998
20200805,25308,26434,25258,26184,1259874
20200806,26259,33711,25383,28985,19103778
20200807,29035,30410,28159,28710,3385006
20200810,29010,29985,28784,29260,1350616
20200811,29260,30460,28659,30461,1389562
20200812,30110,30610,29285,30436,1234868
20200813,30660,34987,30260,31761,4759208
20200814,31761,35062,31711,34362,3728626
20200818,34987,36712,33536,35212,2848460
20200819,36062,45240,35437,44316,8259430
20200820,45015,46766,43139,44641,4052970
20200821,44615,45290,40514,43265,1599044
20200824,43490,45265,42939,43690,1121866
20200825,43715,50367,43715,49417,3866466
20200826,49417,51017,48016,49442,1634324
20200827,50017,56469,49717,54144,2578836
20200828,53768,56394,52668,54794,1509988
20200831,55294,60445,54794,59721,1361740
20200901,60020,63447,48891,52644,4271334
20200902,53268,54693,49267,53269,1551354
20200903,53818,57419,53018,55920,744982
20200904,53768,63021,53418,58496,1610270
20200907,58645,60095,57069,58145,601852
20200908,58145,58945,54018,54794,1113050
20200909,51517,53218,49817,50218,1155494
20200910,51767,51767,45815,50018,1623400
20200911,49042,50942,47791,50568,621688
20200914,50517,51642,49517,50643,326042
20200915,52518,52993,48766,49617,904622
20200916,49517,51517,49367,51293,619656
20200917,51767,51767,50492,50493,466450
20200918,50542,54093,50267,54094,1189172
20200921,53893,54093,50292,50318,678704
20200922,49617,50892,48341,48542,560770
20200923,49592,51117,48516,50043,569562
20200924,48791,49567,45290,46291,787678
20200925,46666,49767,46541,47767,554512
20200928,48666,52193,48341,51418,596660
20200929,51792,53618,49817,50768,615910
20201005,51117,51592,50366,50618,269810
20201006,50792,52368,50517,50793,383902
20201007,50717,50942,49792,50543,319828
20201008,50842,50967,49617,49617,332496
20201012,50567,53368,50092,52343,742774
20201013,53018,53393,50067,51018,531116
20201014,50792,52468,50642,51018,338918
20201015,51017,51017,49417,49893,414676
20201016,50266,50442,48516,49592,372714
20201019,48991,54068,48991,50068,1458850
20201020,50116,51642,50067,51493,429264
20201021,51968,51968,50667,51368,269810
20201022,50642,51017,49842,50343,358104
20201023,51217,51993,49967,51668,442398
20201026,51692,52893,50016,50018,651786
20201027,50042,51267,49942,50343,404928
20201028,50617,51192,50442,51018,286420
20201029,50892,54518,50067,54269,1018794
20201030,54043,54043,51267,51643,851912
20201102,51017,51968,50517,51268,367576
20201103,51017,51567,50767,50868,309040
20201104,51317,53193,50542,52518,707206
20201105,52718,55818,52668,55820,1118508
20201106,56994,57444,54243,55144,885600
20201109,55294,55894,54618,54844,391244
20201110,53218,53768,47916,50768,1402190
20201111,50767,57019,48666,52619,1951162
20201112,52518,53267,51192,51193,476686
20201113,51192,52293,49942,51718,398186
20201116,51817,52493,51292,51518,305350
20201117,50542,53318,50517,52043,497060
20201118,51893,54769,51567,52969,1527134
20201119,52918,53393,52018,52168,641070
20201120,52142,52168,51017,51268,665724
20201123,50967,51742,50717,51193,419742
20201124,51167,51267,48991,50068,1158934
20201125,50442,50942,48541,48567,910424
20201126,47666,48816,45915,47892,838744
20201127,47941,48616,47666,47667,356744
20201130,47541,47666,44465,44466,1282750
20201201,44465,45390,43565,45241,679796
20201202,45415,47741,45365,46116,630398
20201203,46541,48416,45590,47767,609780
20201204,47541,48466,47265,47467,447256
20201207,47541,47541,46440,47092,489958
20201208,46941,47191,45565,45691,593998
20201209,45640,47266,45465,45916,593578
20201210,45765,46941,45190,46766,537914
20201211,46541,48016,46266,46266,502658
20201214,46015,46691,45515,45791,461616
20201215,45715,45765,43840,44241,793904
20201216,44690,44865,43690,43815,413712
20201217,44165,44440,42864,43290,597792
20201218,43515,43615,42714,43065,642266
20201221,42814,46015,41789,43890,1783006
20201222,44665,44665,41389,41590,912472
20201223,42364,42639,38363,39489,1278068
20201224,39738,42114,38913,41590,1126134
20201228,41989,42664,40138,41140,1211868
20201229,44015,47291,42514,47092,1777224
20201230,47091,47416,46141,47067,874608
20210104,47266,48141,46466,48142,876980
20210105,48141,48141,46790,47042,558638
20210106,47040,47365,46291,46566,346488
20210107,46791,46816,45340,45491,508088
20210108,45390,50817,44590,46516,1398906
20210111,46391,46416,43890,45091,587236
20210112,45090,45140,42714,42865,561502
20210113,42864,43164,41264,42515,510450
20210114,42089,45340,42039,45116,526550
20210115,45390,46891,44140,46716,677116
20210118,46741,55719,45840,52543,4262396
20210119,54143,54318,50017,51493,1417504
20210120,51267,53168,50292,52518,714480
20210121,52468,55469,51993,54994,811318
20210122,55019,71474,54919,71475,4562480
20210125,72525,92907,72275,92907,4284848
20210126,99484,103460,80352,85080,6469722
20210127,85179,93607,80552,85905,3292150
20210128,86404,100059,84429,96009,5606470
20210129,94157,97808,70774,72050,4119738
20210201,82500,86200,71550,75950,1824836
20210202,80050,80250,76000,77300,481578
20210203,75050,89400,71600,80150,1264256
20210204,80450,80500,77000,77300,261180
20210205,76550,80250,74250,77200,373558
20210208,77250,78450,75000,75000,216308
20210209,75000,76050,73400,74500,165498
20210210,74400,75250,73050,75250,131640
20210215,75250,76050,74000,74450,156120
20210216,74650,78500,74000,74700,290304
20210217,74900,82100,74700,77050,500998
20210218,76450,82000,76250,77550,488268
20210219,77600,79050,77300,77550,216848
20210222,75500,76350,72350,72950,405660
20210223,70000,72500,67550,67950,460180
20210224,64250,65500,58550,59250,1496820
20210225,60500,61400,58699,60000,602926
20210226,58000,59200,55250,56550,759560
20210302,58100,73500,57250,70250,6302970
20210303,71400,72400,63600,63600,1258910
20210304,62600,73900,60400,65850,2391644
20210305,63750,68700,63250,65600,579942
20210308,66650,69950,66150,66150,605564
20210309,66200,68100,65050,66150,361680
20210310,66800,67800,64450,64950,375306
20210311,64250,66800,64250,66500,296460
20210312,66950,69600,66700,67350,381566
20210315,67450,68850,66900,66900,303484
20210316,67100,69350,66400,69300,389466
20210317,69850,71300,69550,69850,414624
20210318,70450,71800,68850,69300,386246
20210319,71750,75750,70750,73450,867378
20210322,74000,74550,72150,73400,411612
20210323,73450,74000,72400,72600,329728
20210324,73500,75000,71400,71750,410042
20210325,71600,72050,68750,69150,435584
20210326,68100,68850,66950,67300,361198
20210329,62750,67950,62400,65250,605446
20210330,65700,67650,64500,65100,316160
20210331,64850,65400,63750,63750,262176
20210401,64500,65550,64050,65250,227050
20210402,65449,69150,65150,68350,356500
20210405,68550,69850,66450,68900,331390
20210406,69050,69400,67200,67200,212554
20210407,67200,68000,66200,66450,201420
20210408,66350,66350,65000,65150,259678
20210409,65050,67700,65000,65500,249500
20210412,65550,67950,64750,64900,286904
20210413,64900,65950,64500,65000,255872
20210414,65000,65150,64500,64650,267464
20210415,63450,64250,62100,62100,455410
20210416,61750,61850,59250,60800,788030
20210419,61099,62100,59750,60250,405926
20210420,59750,60950,59400,59800,416506
20210421,60150,64700,59850,62450,786786
20210422,62500,66950,62050,63950,720914
20210423,64850,65050,62500,63050,363254
20210426,63250,63250,60700,60800,366610
20210427,61150,62399,60250,60550,289254
20210428,60600,61400,59300,59450,308618
20210429,59450,59850,57300,57300,375668
20210430,57700,58650,56800,57400,270286
20210503,57450,57650,52750,54350,574276
20210504,53000,58000,51000,56500,749992
20210506,56350,56350,54350,55200,316690
20210507,57000,64050,56299,60000,1153486
20210510,60150,60550,58250,59900,267564
20210511,59249,59249,57450,57500,362830
20210512,57250,58700,56800,58000,262762
20210513,56850,58150,56200,56200,278924
20210514,56250,59800,56250,58500,289676
20210517,58350,58350,56050,56400,266374
20210518,56500,59800,56000,59500,351104
20210520,59500,62200,58300,60150,404806
20210521,60150,60900,58200,58600,232182
20210524,56300,57400,54800,55250,404818
20210525,53949,55450,52650,53250,532058
20210526,53599,55250,53000,53500,340064
20210527,53550,53949,49849,50500,760192
20210528,50550,52050,49750,50150,452566
20210531,49950,50900,48600,48850,476110
20210601,48850,51050,47950,50700,490048
20210602,51700,51900,48050,48050,566508
20210603,47800,50500,47400,49700,488348
20210604,49799,50550,49050,50000,223484
20210607,49750,50200,47500,47800,470742
20210608,48650,50250,47900,49450,455134
20210609,49150,49699,46400,47000,572686
20210610,46900,55750,45750,53000,1825260
20210611,54299,55700,50299,50400,1066524
20210614,50500,50500,48300,48500,413212
20210615,48550,49800,48200,48600,322036
20210616,48699,49050,48249,48450,179934
20210617,48450,48450,47700,47700,286212
20210618,47450,52100,47400,51700,797008
20210621,51100,54500,50449,50950,755154
20210622,51150,51400,49350,49900,345408
20210623,50000,52700,50000,50700,441846
20210624,51250,51250,49500,49800,338682
20210625,50400,54000,50150,52350,823698
20210628,52900,55000,52000,53250,476538
20210629,54450,55950,52500,52750,615562
20210630,52000,52350,50000,50400,585404
20210701,50450,51100,49750,50200,339794
20210702,50050,50850,49849,49900,310036
20210705,49900,51400,49850,51000,302680
20210706,51400,51400,49850,50100,311508
20210707,50050,54499,49750,52000,847068
20210708,51550,52000,50100,50450,336238
20210709,50300,52000,49899,50350,352232
20210712,51100,52750,50049,50100,620244
20210713,50000,50500,49849,49900,283450
20210714,50050,50050,48900,49300,369330
20210715,49750,50150,49000,49800,205688
20210716,49800,50000,48700,48850,304922
20210719,48700,48700,46450,46600,555382
20210720,45750,47700,45450,46750,321460
20210721,47150,49500,46749,47850,418762
20210722,48100,48250,46200,46850,308296
20210723,46999,49149,46850,47300,309894
20210726,46999,47800,45500,45850,462332
20210727,46000,46050,44950,45050,307254
20210728,45000,46100,43950,43950,395942
20210729,44250,46600,44200,46000,418362
20210730,45600,46000,41250,42000,1076908
20210802,41750,42850,40800,41250,504164
20210803,41100,41900,41000,41300,333032
20210804,41050,42300,40500,41850,333914
20210805,41600,42850,41300,41300,364730
20210806,41500,41500,40550,40650,348478
20210809,40750,40900,39000,39050,714630
20210810,39200,40550,38900,39100,546170
20210811,39200,40200,38350,39500,491414
20210812,39300,39550,36700,36900,794104
20210813,36000,41650,35600,38650,2027034
20210817,38050,38150,35250,35300,778832
20210818,35100,37050,34800,35700,662536
20210819,35050,36000,33850,34250,645088
20210820,34200,34750,31550,31850,1102878
20210823,32600,37200,32500,36000,1849902
20210824,37500,37550,32950,34400,1567486
20210825,34550,35950,33800,34700,598006
20210826,37000,38850,33750,33750,1517788
20210827,33500,34750,32650,34200,476500
20210830,34600,34650,33500,33700,399732
20210831,33450,33850,32000,33000,674120
20210901,32100,34450,32000,34100,843226
20210902,34350,34350,33100,33500,435418
20210903,33550,37300,33500,36350,1878526
20210906,36500,37000,34750,35450,806904
20210907,35850,37400,34200,34400,1053382
20210908,34550,34550,33350,33350,407958
20210909,32900,33700,32000,32300,575826
20210910,32800,32850,31550,32400,406664
20210913,32700,33250,32250,32300,341910
20210914,32150,32650,31900,32250,217340
20210915,32050,32800,32000,32050,232814
20210916,32250,32350,30200,30250,814514
20210917,29999,31400,29999,30750,525720
20210923,29800,30600,29399,29500,516408
20210924,30300,30900,29300,29500,573174
20210927,29000,29300,27750,27900,732344
20210928,27850,29700,27750,27850,726000
20210929,27250,29050,26900,28750,651998
20210930,28050,28400,26500,26500,692318
20211001,27100,27600,26050,26700,572278
20211005,26500,27500,24950,25350,733430
20211006,25700,25999,24500,25050,525046
20211007,25400,27200,24975,27000,526156
20211008,26650,27450,26299,27000,330210
20211012,26550,27550,26300,26500,342852
20211013,26550,28100,26550,27250,384010
20211014,27250,28800,27250,28550,365566
20211015,28950,29600,27350,27950,592588
20211018,28050,28200,26200,26250,493178
20211019,26250,27050,26099,26600,247294
20211020,26599,28300,26599,27700,449720
20211021,27750,28000,25950,26100,511338
20211022,26200,26600,25600,26200,270222
20211025,26350,26350,25800,25950,198878
20211026,26050,27100,25999,26850,271508
20211027,26950,26950,26050,26150,210904
20211028,26350,26350,25600,25650,246238
20211029,25850,25950,24924,25100,253514
20211101,25150,26400,25100,25850,329906
20211102,25850,26750,25600,26400,266600
20211103,26400,26700,25700,25750,209634
20211104,26150,26500,25300,25600,255192
20211105,25600,26350,25050,25800,323422
20211108,25800,25800,21775,23000,1566514
20211109,22825,23750,22475,22500,417416
20211110,22150,26549,22150,24100,1930218
20211111,23925,28500,23400,27850,2450562
20211112,27350,28950,26750,28250,863032
20211115,28400,29050,27399,27700,475338
20211116,27850,28650,26600,26650,469698
20211117,26900,27650,24850,25100,753402
20211118,25500,26200,24249,24475,470690
20211119,24949,25200,24200,24650,326228
20211122,24100,25150,23450,23550,531632
20211123,23500,23874,22575,22600,460798
20211124,22825,23775,22350,23025,463064
20211125,23275,23275,21825,21975,533990
20211126,22125,23400,21950,22200,721362
20211129,22000,22600,20425,20825,835178
20211130,21000,21525,20375,20500,528418
20211201,20975,21500,20200,21250,409180
20211202,20900,22325,20400,22100,478780
20211203,21950,22075,20850,21500,517684
20211206,21250,22200,20700,20975,423248
20211207,21050,23025,21000,22500,1034248
20211208,22400,22825,22150,22550,415518
20211209,22550,24175,22500,23600,722388
20211210,23425,24300,23200,23500,467354
20211213,23750,23900,22550,22675,331396
20211214,22574,24675,22450,24100,755226
20211215,23900,24350,23325,23775,375952
20211216,24500,24549,23525,23775,329854
20211217,23975,25000,22500,22625,1020322
20211220,22675,22825,22025,22250,249926
20211221,22300,22475,21525,21900,289286
20211222,21900,22650,21575,22000,248500
20211223,21850,22000,21250,21500,341604
20211224,21300,21850,21050,21150,243126
20211227,21150,22725,21150,22250,461474
20211228,22200,23575,22025,23450,822568
20211229,23150,23850,23100,23250,337022
20211230,23225,23250,21750,21850,479000
20220103,21775,22325,21525,21900,311126
20220104,21925,22225,21575,21675,202748
20220105,21375,21625,20325,20425,561006
20220106,19975,20325,19525,19725,435732
20220107,19750,20425,19750,20100,257396
20220110,20100,20175,19475,19600,199612
20220111,19450,20400,19225,19675,332606
20220112,19950,20000,19475,19950,276210
20220113,19950,19975,18675,18750,517000
20220114,18575,18850,18100,18425,351128
20220117,18425,19075,17700,18400,440872
20220118,18075,18700,17250,17525,394248
20220119,17000,17800,16525,17450,315582
20220120,17375,18450,17275,18450,358970
20220121,18425,18875,17700,17775,319656
20220124,17525,17700,16675,16675,320050
20220125,16675,16950,15925,16075,430342
20220126,16050,18175,15849,17275,959760
20220127,17100,17100,14400,14450,1290256
20220128,14475,16150,14475,15975,711030
20220203,15975,16825,15900,16450,317630
20220204,16250,16750,16150,16275,272640
20220207,16300,16600,15700,16300,308832
20220208,16125,16775,15700,16300,305542
20220209,16300,17050,16025,16275,319292
20220210,16225,16675,15550,15675,292058
20220211,15500,16825,15075,15925,543772
20220214,15925,16100,14950,15600,311092
20220215,15525,15749,14675,14700,311208
20220216,14999,16200,14999,16075,554232
20220217,16074,16150,15250,15800,360514
20220218,15375,15875,15050,15775,271896
20220221,15450,15950,15300,15725,177966
20220222,15450,15575,14975,15175,208576
20220223,15200,15799,15150,15175,232494
20220224,15050,15175,14550,14750,281122
20220225,15150,15875,15000,15750,329594
20220228,15525,15700,14925,15075,359572
20220302,15000,15850,14850,15450,318292
20220303,15500,16725,15375,16400,547684
20220304,16275,16325,15575,15825,358866
20220307,15425,15425,14725,14900,510990
20220308,14600,15250,14300,14800,342308
20220310,15250,16125,15000,15900,534666
20220311,15950,16325,15649,16100,255784
20220314,15900,16000,14825,14875,669872
20220315,14900,15050,14400,14725,353928
20220316,15050,15625,14975,15575,397412
20220317,15750,16025,15600,15800,236290
20220318,15825,16075,15500,16000,275288
20220321,16025,16175,15300,15375,300440
20220322,15375,15375,15025,15225,244766
20220323,15250,15975,15250,15575,414248
20220324,15399,15399,14975,15225,290078
20220325,15275,15475,15025,15425,207900
20220328,15250,15275,14950,14975,260582
20220329,15150,15499,15000,15350,302286
