date,open,high,low,close,volume
20251201,3740,3820,3710,3760,88304
20251202,3795,3820,3665,3800,87664
20251203,3800,3870,3770,3830,120999
20251204,3840,3865,3750,3795,65311
20251205,3795,3830,3740,3775,85954
20251208,3775,3840,3585,3610,113051
20251209,3610,3750,3580,3580,70160
20251210,3550,3695,3500,3580,88784
20251211,3550,3950,3550,3780,623553
20251212,3780,3795,3650,3665,110994
20251215,3665,3665,3555,3555,135678
20251216,3550,3590,3450,3475,143324
20251217,3485,3540,3410,3480,60285
20251218,3480,4200,3390,3565,2010800
20251219,3570,3735,3460,3545,336991
20251222,3545,3600,3500,3520,114044
20251223,3525,3560,3480,3490,93889
20251224,3495,3520,3430,3440,89954
20251226,3455,3455,3355,3360,146521
20251229,3360,3360,3275,3305,214734
20251230,3320,3385,3250,3250,129322
20260102,3250,3335,3200,3225,114778
20260105,3290,3300,3150,3265,215963
20260106,3265,3450,3180,3250,156832
20260107,3250,3255,3175,3250,173774
20260108,3325,3325,3170,3180,113460
20260109,3180,3280,3160,3205,123299
20260112,3270,3285,3190,3195,127389
20260113,3255,3255,3100,3105,191341
20260114,3080,3105,3020,3060,187053
20260115,3060,3095,2985,3010,197956
20260116,2990,3060,2960,2985,207303
20260119,2995,2995,2895,2915,269617
20260120,2915,3175,2895,3055,309798
20260121,3065,3120,2905,2995,200312
20260122,3000,3005,2925,2980,140634
20260123,3120,3410,3110,3330,757823
20260126,3400,3550,3320,3470,264618
20260127,3470,3750,3470,3720,484259
20260128,3765,3940,3720,3815,536555
20260129,3780,4050,3690,4020,471518
20260130,4080,4105,3890,3955,453304
20260202,3935,3935,3720,3755,235051
20260203,3810,3940,3775,3810,214357
20260204,3865,3920,3730,3770,167190
20260205,3795,3950,3760,3810,248941
20260206,3790,3825,3605,3765,223188
20260209,3850,3885,3580,3640,200891
20260210,3610,3700,3535,3595,108428
20260211,3630,3725,3535,3580,193356
20260212,3730,4080,3710,3800,661439
20260213,3815,3815,3585,3665,262163
20260219,3710,3760,3540,3715,181573
20260220,3655,3705,3620,3640,128684
20260223,3640,3695,3515,3640,188321
20260224,3645,3735,3580,3600,184226
20260225,3600,3610,3495,3550,207723
20260226,3505,4615,3220,4615,3559796
20260227,5550,5990,4055,4155,11084002
20260303,4030,5200,3975,4940,13972084
20260304,4785,6420,4250,6420,17989554
20260305,6500,7010,5880,6650,2746090
