date,open,high,low,close,volume
20251201,4090,4155,3980,3980,45787
20251202,3980,4105,3900,4075,116411
20251203,4105,4135,4010,4040,60977
20251204,4040,4075,3920,3970,48405
20251205,3975,4045,3860,3970,58864
20251208,4030,4030,3915,3925,52110
20251209,4025,4365,3905,4240,253460
20251210,4185,4230,4120,4135,46139
20251211,4115,4360,4115,4260,129503
20251212,4345,4345,4140,4280,130833
20251215,4280,4575,4210,4455,368276
20251216,4450,4450,4275,4275,113587
20251217,4315,4315,4005,4060,136043
20251218,4010,4170,4010,4130,115938
20251219,4160,4475,4100,4400,177090
20251222,4600,4695,4420,4515,341054
20251223,4600,4745,4220,4220,511107
20251224,4300,4720,4230,4500,536281
20251226,4810,5160,4600,4600,1779630
20251229,4800,5660,4710,4945,2235423
20251230,5080,5470,4680,4790,1021847
20260102,4785,5380,4760,5160,665350
20260105,5220,5280,4950,5090,333345
20260106,5000,5090,4900,5000,194722
20260107,4980,5090,4880,5050,174277
20260108,4935,5250,4935,5180,269977
20260109,5180,5200,4855,4900,245739
20260112,4890,4925,4700,4775,250096
20260113,4775,4825,4650,4760,134893
20260114,4695,4745,4510,4560,244356
20260115,4505,4715,4420,4495,101413
20260116,4455,4620,4370,4540,153616
20260119,4545,4550,4255,4380,175952
20260120,4350,4470,4240,4350,131346
20260121,4300,4305,4075,4115,204098
20260122,4120,4270,4080,4200,102271
20260123,4895,4895,4315,4560,814867
20260126,4560,4715,4445,4565,201860
20260127,4685,4770,4375,4375,231015
20260128,4375,4470,4350,4375,187934
20260129,4315,4500,4240,4410,191091
20260130,4360,4485,4260,4290,140520
20260202,4260,4500,4105,4140,196919
20260203,4165,4285,4140,4200,120969
20260204,4270,4400,4160,4335,141053
20260205,4295,4345,4145,4150,151860
20260206,4150,4190,3885,4055,163464
20260209,4085,4330,4080,4265,103890
20260210,4220,4320,4210,4270,54405
20260211,4270,4360,4150,4270,46947
20260212,4255,4300,4190,4195,84709
20260213,4195,4200,4050,4075,98010
20260219,4185,4185,4070,4120,96524
20260220,4085,4205,4050,4130,80646
20260223,4200,4300,4130,4205,97106
20260224,4200,4280,4185,4220,72787
20260225,4220,4270,4130,4190,76517
20260226,4190,4220,4070,4090,96453
20260227,4040,4155,4000,4000,158534
20260303,3950,4065,3810,3815,181098
20260304,3690,3790,3320,3320,439534
20260305,3700,3885,3560,3820,183372
