date,open,high,low,close,volume
20251201,153500,154900,150600,153800,160474
20251202,156000,157800,153100,155400,242263
20251203,155100,157000,153300,156500,294615
20251204,155400,157300,154800,157000,338924
20251205,155700,159500,154600,158200,242022
20251208,158200,158300,155100,155800,169357
20251209,156000,157500,154300,157500,204974
20251210,158500,158900,154300,154400,172150
20251211,156600,156600,153100,153100,401147
20251212,155000,158300,152900,155500,440181
20251215,154200,154200,151400,152900,139723
20251216,152300,153900,150700,151700,164556
20251217,153000,153600,150500,153600,168918
20251218,152500,152800,150600,151800,188677
20251219,153400,155900,152700,155000,183439
20251222,155800,160900,154700,160300,259968
20251223,160000,169300,160000,163900,345765
20251224,164000,165000,161100,163700,225245
20251226,163200,166300,161500,162500,252266
20251229,156900,158500,155300,157600,269685
20251230,156600,157900,156000,157600,251135
20260102,157400,157600,151300,156300,266320
20260105,156500,164500,155200,164100,427934
20260106,163500,165400,160500,165400,170555
20260107,166000,168400,160600,162000,239863
20260108,160400,161000,157300,159200,356761
20260109,160300,160300,157000,159500,237528
20260112,160700,164100,156200,158100,214913
20260113,159000,160500,157500,159100,196706
20260114,161300,163900,157300,161900,200776
20260115,160300,162100,158600,161200,191341
20260116,162800,176900,162600,170600,625850
20260119,166800,168400,159300,167000,359620
20260120,167100,177600,167000,175200,432790
20260121,174900,175500,170400,174700,304851
20260122,175300,182700,174700,178800,465291
20260123,180500,185900,177000,185100,518798
20260126,186500,189000,181700,182200,304082
20260127,184300,188600,182000,187100,250715
20260128,191100,197000,189000,192200,407899
20260129,200000,200000,189400,192000,426793
20260130,190100,193900,187300,188300,437998
20260202,188000,188000,177900,179000,267951
20260203,183100,186500,179100,186300,273276
20260204,185700,199600,185100,197500,520691
20260205,195400,203000,191000,191700,347872
20260206,185100,187000,180800,184300,344188
20260209,192000,196100,190500,193000,324928
20260210,200000,200500,194900,197700,347107
20260211,200500,201500,197600,200000,248463
20260212,205500,207000,201000,205000,319058
20260213,203500,214500,203500,205500,275781
20260219,218000,221000,206000,209000,394865
20260220,207500,226500,207500,219000,527945
20260223,246000,252000,227000,232000,1080275
20260224,235500,235500,220000,224000,498247
20260225,229500,259500,224500,246000,838515
20260226,239000,243500,232000,239000,906126
20260227,240000,241000,227000,230000,672911
20260303,221000,236250,220000,221500,633693
20260304,215000,215500,196100,197500,624203
20260305,212000,219500,205500,214000,517021
