date,open,high,low,close,volume
20251201,32600,33650,31900,32000,354577
20251202,31950,32000,29850,30000,538114
20251203,29450,30950,28650,30400,630768
20251204,31200,31800,30600,31250,214997
20251205,31350,33300,31100,32550,311433
20251208,31750,33350,30100,32600,503444
20251209,32100,33150,31100,32050,398881
20251210,31300,31950,30550,31050,373993
20251211,31100,31250,29300,29800,1357465
20251212,29800,30200,29450,30000,255340
20251215,29300,29400,28400,28750,365647
20251216,28600,28700,27800,28050,290059
20251217,27950,28350,27000,27650,290281
20251218,26950,27550,26500,26950,223780
20251219,27450,27900,26800,27900,270813
20251222,27850,29700,27100,28250,385153
20251223,28250,28650,25450,26800,594295
20251224,26350,27600,25850,27300,332125
20251226,28900,29100,27450,28550,428168
20251229,28700,29700,28300,28950,226075
20251230,29000,30350,28500,29000,293751
20260102,29000,30900,28850,30600,240114
20260105,30600,30600,29050,29400,194670
20260106,29050,29350,27900,28250,256896
20260107,27800,28050,25900,26600,433954
20260108,26050,26100,25150,25200,292749
20260109,25300,25600,24800,25400,173339
20260112,24600,24750,23150,23400,606157
20260113,23200,23950,22800,23650,335863
20260114,23750,23800,22800,23150,259791
20260115,23250,23700,22950,23400,166426
20260116,23350,23850,23050,23500,191062
20260119,23200,23300,22500,23250,254789
20260120,22750,25500,22750,24300,529588
20260121,24600,24750,22800,23100,307203
20260122,23200,24600,22700,23300,345921
20260123,23200,26500,22950,26350,654616
20260126,30000,34200,28300,34000,1585482
20260127,32000,35150,31600,34150,768659
20260128,34350,42450,34200,41600,1205481
20260129,41650,42500,38800,41550,734809
20260130,42400,46100,42300,43050,761512
20260202,40700,41000,37000,38500,717408
20260203,41000,44400,39350,43800,469958
20260204,42800,44500,41700,42200,286867
20260205,42750,43900,40900,41200,260145
20260206,38500,43700,38300,40950,311519
20260209,42300,42950,41000,42200,205376
20260210,41050,42200,36950,39750,512244
20260211,39150,39900,38000,38000,187006
20260212,37450,40050,36300,40000,404374
20260213,38550,42400,38500,41800,342098
20260219,42150,44550,40000,43500,381878
20260220,45950,48200,45300,46700,283045
20260223,47500,47500,43150,43200,301581
20260224,40800,42200,39100,39700,419716
20260225,40050,40250,38200,38200,294660
20260226,40400,45800,39300,44550,522580
20260227,46600,48850,45900,46600,402623
20260303,44000,46450,42200,42200,403624
20260304,39950,41500,34500,34700,648298
20260305,38750,41450,37550,39050,462024
