date,open,high,low,close,volume
20251201,21100,21200,19790,19860,3460786
20251202,19860,20500,18970,20050,3493032
20251203,20150,21000,19850,19980,2841139
20251204,20500,21250,17200,19080,8114063
20251205,19380,19800,16800,17280,5700974
20251208,17280,17770,16800,16940,2289095
20251209,17120,17410,16400,16510,1700858
20251210,16400,16710,15930,16370,2039304
20251211,16650,18290,16510,18000,6571002
20251212,18100,19620,17800,19280,5049997
20251215,19260,21000,19040,20550,5763368
20251216,20550,20550,18500,18740,2942309
20251217,19300,19540,17960,17970,2106276
20251218,17400,19120,17350,18270,1978492
20251219,18260,20500,17620,18920,4895002
20251222,19180,19440,18500,18920,1481362
20251223,19010,19630,18150,18610,1842035
20251224,18900,19700,18610,18940,2403879
20251226,19120,22050,19120,21800,15210907
20251229,22000,23700,21000,22350,7892002
20251230,21600,22050,19550,19550,3566755
20260102,19550,20900,19520,19860,1508931
20260105,19710,20950,19110,20450,1226942
20260106,20900,20900,19910,20100,1289948
20260107,20000,20750,19640,20650,920634
20260108,21550,23150,21050,22500,3730426
20260109,22000,22750,21550,22250,1127336
20260112,22300,22350,20350,20750,1391346
20260113,21050,21100,20000,20250,768942
20260114,20450,20500,19180,19470,786608
20260115,19700,19760,18700,19160,690552
20260116,18940,20850,18600,20050,1911017
20260119,20000,20100,19000,19450,637764
20260120,19350,20100,19160,19250,936334
20260121,20200,20850,18300,18610,1903575
20260122,18910,19000,17780,17820,1200780
20260123,17840,18800,17790,18720,1055544
20260126,19080,20150,18870,19650,1166785
20260127,19250,19750,19080,19450,489094
20260128,19360,19600,18890,19350,807688
20260129,19250,19430,18690,18960,752509
20260130,18760,18820,18070,18370,655297
20260202,17270,19410,17230,18090,1508982
20260203,18460,18490,17850,18160,642073
20260204,17950,18130,17100,17240,848359
20260205,17560,17850,17000,17040,505945
20260206,16400,16790,15920,16560,530819
20260209,17000,17690,16760,17310,363925
20260210,17520,17790,17020,17220,296107
20260211,17620,18430,17510,17910,949546
20260212,18270,19440,17980,19000,1149848
20260213,19100,19100,18210,18330,593930
20260219,18500,19240,17960,18890,540544
20260220,18900,19650,18670,18890,663971
20260223,19180,19900,18650,19580,1106148
20260224,22900,25450,21800,25450,6519825
20260225,25550,28900,25300,26300,9156848
20260226,25050,25100,22550,23050,2700220
20260227,23850,24450,22700,23500,2086104
20260303,22450,22800,20550,20550,1425985
20260304,19200,20100,17200,17300,1409626
20260305,18330,19480,18330,19150,891406
