date,open,high,low,close,volume
20251201,12690,12850,12100,12470,970654
20251202,12500,13760,12110,13530,1421927
20251203,13600,14500,13060,14240,1376644
20251204,14150,15550,14000,15240,1026585
20251205,15250,15690,14390,15220,988644
20251208,15400,16230,14720,15350,1204880
20251209,15600,18700,15310,17830,5313158
20251210,17750,19250,17400,18730,2251681
20251211,19240,19310,17780,17850,1343168
20251212,18100,18390,17000,17890,1537576
20251215,17890,20100,17890,18460,3060835
20251216,18700,19170,18020,18600,1017388
20251217,18600,19070,17100,17320,1219293
20251218,17150,18580,17150,17800,1002145
20251219,18000,18800,17490,18280,854581
20251222,18500,18720,16770,17530,1175668
20251223,17530,18270,16910,17210,884749
20251224,17210,17460,16820,17110,529389
20251226,17000,17940,16700,17890,822644
20251229,17950,18800,17890,18800,680245
20251230,18650,18700,17950,18230,653946
20260102,18280,18690,16100,16400,928490
20260105,15890,16150,15480,16150,573891
20260106,16020,16280,15410,15650,438810
20260107,15630,16100,15350,15960,304090
20260108,16500,16730,15780,16720,576504
20260109,16500,16590,15500,15930,496594
20260112,15930,16600,15680,16150,320278
20260113,16420,16430,15740,16160,305979
20260114,16150,16250,15520,15680,296598
20260115,15620,15830,15360,15700,180773
20260116,15440,16050,14530,15660,966766
20260119,15760,15840,14900,15030,339787
20260120,14700,15190,14610,14830,301954
20260121,14280,14500,13800,14260,437339
20260122,14600,14870,14180,14240,293154
20260123,14250,14970,14230,14880,332934
20260126,15550,15630,14930,15120,577653
20260127,15250,15400,14780,14950,254495
20260128,14900,14990,14440,14770,377262
20260129,14680,15800,13960,15600,686407
20260130,15600,15600,15070,15330,502507
20260202,16810,17220,14590,15480,1621089
20260203,15810,16390,15340,15600,669211
20260204,15550,16080,14830,15060,488808
20260205,15160,15200,13860,13910,492072
20260206,13060,13500,12420,13190,541369
20260209,13570,13680,13170,13510,262804
20260210,13380,14090,13330,13660,267804
20260211,13730,14380,13580,14130,368676
20260212,14370,14930,14080,14500,402828
20260213,14150,14200,13840,13840,275138
20260219,13900,14940,13420,14640,418428
20260220,14510,14600,13620,13680,299356
20260223,13800,14880,13500,14710,457990
20260224,14810,15080,14590,14700,223474
20260225,14900,16030,14700,15120,541347
20260226,14980,15050,14140,14170,380451
20260227,14550,14730,14180,14450,167107
20260303,14000,15350,13810,14600,451894
20260304,13850,14120,11610,12120,532425
20260305,12920,13930,12920,13770,332233
