date,open,high,low,close,volume
20251201,72400,73200,71100,71500,48733
20251202,72000,72500,70500,72000,37320
20251203,72100,73000,71500,72600,56240
20251204,71900,72700,71200,71900,53095
20251205,71300,71900,70300,71500,53788
20251208,71000,73200,70400,71000,68859
20251209,71100,71600,70300,71200,34376
20251210,71500,71500,68800,69600,63923
20251211,70500,70500,68100,68200,68823
20251212,68800,69800,68500,69700,27149
20251215,69400,77500,68400,74900,263587
20251216,74100,75300,72500,72900,75793
20251217,74200,74300,70500,71600,73834
20251218,70400,70800,69000,69500,40442
20251219,70900,70900,69100,69600,40430
20251222,70100,70900,69200,70600,39560
20251223,71000,71400,69900,70100,41631
20251224,70200,71100,69500,69500,24193
20251226,69300,69300,66600,66600,62779
20251229,65700,66300,64700,65600,77588
20251230,65600,65900,65000,65500,22971
20260102,65700,67000,65700,66100,33398
20260105,68000,68000,66100,67300,51843
20260106,68000,68000,66200,67500,32001
20260107,66900,68400,66200,67100,36301
20260108,66200,67600,66000,66600,49048
20260109,66700,67000,66000,66200,24866
20260112,66200,68500,66000,66500,34219
20260113,67300,68200,65500,68000,49049
20260114,68500,71000,67200,69800,71140
20260115,70400,71200,69500,70300,50874
20260116,70500,71000,67800,67900,61880
20260119,67600,68100,65800,67700,75084
20260120,66600,68700,66500,67300,46904
20260121,66700,66800,64300,65700,84465
20260122,65700,68700,65700,66900,58565
20260123,67000,69000,66800,68100,57677
20260126,67900,69500,67700,68000,48430
20260127,68000,68500,66900,68200,48124
20260128,68500,70100,68100,68900,79578
20260129,68300,68800,66000,68400,87881
20260130,67800,68600,66000,67200,126052
20260202,67100,67100,64000,64200,84384
20260203,65400,66600,64200,65900,64048
20260204,65000,68100,65000,68000,63812
20260205,67400,67400,65300,65400,50952
20260206,64500,65600,63000,64800,46469
20260209,66800,67700,65000,65500,73718
20260210,65800,66200,65000,65900,47018
20260211,66300,66800,63800,64300,101908
20260212,64900,65100,63700,64000,81645
20260213,63300,63700,62500,63000,75951
20260219,63400,64300,63000,64300,51645
20260220,64400,65000,64100,64400,49178
20260223,64800,64900,63500,64100,30978
20260224,64300,64900,63700,64700,43366
20260225,65100,69200,64300,68300,137058
20260226,70200,72700,68200,68300,110138
20260227,68700,70200,67400,68800,105198
20260303,67800,68500,64300,64400,108517
20260304,62000,62900,53000,54800,145484
20260305,58900,60400,58000,59400,52430
