date,open,high,low,close,volume
20251201,54700,55700,54300,55000,36645
20251202,55000,55100,53800,54900,24269
20251203,55000,55800,54600,55300,30117
20251204,55900,57200,55200,56000,41142
20251205,56000,56200,54400,56000,20513
20251208,56000,56000,54100,54500,16388
20251209,54700,56000,54100,55900,30976
20251210,56000,56500,55300,55800,21685
20251211,56200,58400,54100,57800,54884
20251212,58500,58500,56500,57400,29555
20251215,56800,57200,55500,57000,14265
20251216,57100,57100,55900,56200,9186
20251217,56500,56900,55500,56200,12676
20251218,55300,56400,54800,56000,15053
20251219,56000,56300,55200,55600,12140
20251222,56000,56200,54500,55300,14329
20251223,55800,55800,53900,54000,13788
20251224,54200,54200,53400,53900,8041
20251226,53900,54200,52500,53700,14360
20251229,53400,53800,52600,52800,10483
20251230,52900,52900,52200,52500,12570
20260102,52200,53100,51500,51600,16839
20260105,51600,52700,51600,52100,12849
20260106,52400,54000,51800,52200,24879
20260107,52200,52800,51600,52300,21408
20260108,52500,53700,52000,53300,15248
20260109,53300,53800,52300,52500,12897
20260112,52500,52800,51700,52200,11787
20260113,52200,52500,51200,51700,13094
20260114,52300,52700,51600,52100,11132
20260115,52100,52400,51300,51900,9498
20260116,51900,52100,50600,50900,19194
20260119,51400,51700,50000,50800,13746
20260120,50800,51900,50700,51000,10784
20260121,50600,50600,49000,49450,22447
20260122,49950,50300,49150,50200,10549
20260123,50100,52500,50100,52000,24582
20260126,52600,54000,52400,53200,26381
20260127,54000,55200,52800,54500,45567
20260128,54900,56000,54100,55400,36098
20260129,55500,55600,53800,54600,32163
20260130,54700,55500,53700,54800,24103
20260202,54000,54600,52500,53600,22070
20260203,54600,55500,53800,55400,22828
20260204,55900,59200,55800,57800,58871
20260205,58100,58500,56600,57200,30075
20260206,55600,56200,54600,55900,23234
20260209,56500,57000,54600,55200,23474
20260210,55600,55800,54000,55300,28346
20260211,55600,55600,53700,53900,31048
20260212,54000,54200,53300,53700,21825
20260213,53700,53700,52300,52700,21552
20260219,52700,53300,52300,52800,34553
20260220,52800,52800,51900,52200,18664
20260223,52400,53700,52200,53200,19396
20260224,55600,55600,54500,55300,52034
20260225,55600,55600,54200,54700,64635
20260226,54200,54600,52500,52700,41059
20260227,52800,53000,51800,52300,23662
20260303,51500,52300,50200,50200,28746
20260304,49500,49600,45000,46900,61689
20260305,49500,49700,47200,48450,28031
