date,open,high,low,close,volume
20251201,29350,29450,27350,27350,1779612
20251202,27350,28450,26600,28200,1168133
20251203,28300,29900,27800,28900,1456457
20251204,28900,29100,28000,28800,813679
20251205,28800,29400,27650,27750,915559
20251208,27750,28200,27300,27850,582177
20251209,29500,30600,28850,29700,4418798
20251210,30900,34600,30600,32500,13706242
20251211,33950,42000,33550,40500,23471505
20251212,40900,45050,40550,44300,13134411
20251215,44350,44950,39600,40850,5103689
20251216,40850,42400,38600,39200,4287687
20251217,39350,39400,36450,36600,3004546
20251218,36650,37050,35000,35800,2301973
20251219,35700,38300,35100,37550,3660827
20251222,37800,38450,36450,36650,1576713
20251223,38050,39350,36100,37300,1913211
20251224,38700,41250,38000,39450,6388301
20251226,39050,40850,38250,39100,2963543
20251229,39500,39500,37650,38400,1356441
20251230,38500,39450,37900,38500,1356572
20260102,38500,40050,38000,38700,1019186
20260105,37900,39200,36400,38600,977431
20260106,39250,40350,38250,39250,1234307
20260107,40400,43900,39650,43500,3457895
20260108,43100,43950,40650,42000,1653152
20260109,42450,42450,40500,41700,784591
20260112,41500,41500,39350,40150,701556
20260113,39850,40100,37500,37900,1044289
20260114,39100,39250,37700,38000,563379
20260115,39000,39150,37800,38700,438368
20260116,37800,39850,36400,39000,1043898
20260119,39850,39850,38500,38800,499976
20260120,39400,40750,38500,39750,1047461
20260121,38150,38250,35900,37000,1069959
20260122,37100,37150,35300,36100,608026
20260123,36500,37350,36100,36900,548391
20260126,37750,39450,37500,38650,975233
20260127,39200,40300,38250,39000,601718
20260128,39750,40950,39450,39900,1021452
20260129,39350,40100,38450,39300,556301
20260130,38750,38750,37600,38050,507787
20260202,37600,38200,35650,36250,383909
20260203,37450,38300,36800,38200,336821
20260204,37500,38900,37400,38050,347967
20260205,39900,39900,37000,37050,648904
20260206,35350,36450,34350,35800,448948
20260209,36600,37100,35900,36350,327537
20260210,36550,37200,35800,36300,263530
20260211,37000,37450,36650,37050,279462
20260212,37100,37100,36200,36600,347023
20260213,36200,36500,35850,36100,169374
20260219,36200,37150,35850,37000,252549
20260220,36750,36950,36000,36150,289052
20260223,36400,38300,36050,38100,503425
20260224,40200,40200,38550,39100,603278
20260225,38600,38600,37250,37650,363904
20260226,37350,37500,36550,36950,272493
20260227,37600,39300,36950,38800,1096315
20260303,37200,39350,35650,35800,494749
20260304,33000,33900,29000,29700,620216
20260305,31950,34950,31900,32800,320513
