date,open,high,low,close,volume
20251201,48050,57100,47300,55200,3611571
20251202,53300,54000,51600,52800,1348005
20251203,51900,52900,50700,52500,791918
20251204,53000,56600,51500,56000,1314026
20251205,53800,54200,50600,51100,1313698
20251208,50700,50800,47550,47950,907747
20251209,49400,49700,48250,49000,498061
20251210,48050,51200,48050,50100,505408
20251211,50600,52000,50100,51500,644989
20251212,49100,49600,40850,42550,4306673
20251215,42850,45700,42750,44300,1718294
20251216,44600,45000,43300,43500,688261
20251217,43700,44100,42500,42750,476218
20251218,41600,42950,41500,41950,405792
20251219,42500,43500,41650,42650,470526
20251222,43300,43300,41850,42700,426529
20251223,42900,43900,42500,42700,443248
20251224,42700,42900,41950,42500,408536
20251226,42550,43200,41900,42200,414056
20251229,42350,44000,42000,44000,546957
20251230,43750,43950,43100,43750,244363
20260102,43700,44475,41800,42200,413139
20260105,42000,47600,41700,47300,1183184
20260106,46350,48200,46150,46350,415034
20260107,46600,51300,46300,50700,1438231
20260108,51300,53500,50300,52600,881079
20260109,52000,52600,49900,50500,447257
20260112,51400,51500,48250,49850,381479
20260113,50300,50700,48550,48900,429462
20260114,49050,49900,46500,46800,554817
20260115,47650,48300,46700,47450,343492
20260116,46750,55000,46100,52000,1921051
20260119,50600,51500,50000,50900,452690
20260120,51100,52000,49300,49500,616723
20260121,47850,48400,44700,45500,866056
20260122,46000,48500,44800,47900,635318
20260123,47700,50500,47700,50300,607505
20260126,50000,52600,49850,51500,582353
20260127,50700,52800,50700,51500,412940
20260128,51700,55100,51600,52500,764400
20260129,54100,55700,51700,53700,793158
20260130,52300,52700,50800,51500,473256
20260202,50700,52200,48700,49350,370470
20260203,51000,54200,50600,53800,633733
20260204,53000,55400,52700,53600,451550
20260205,55000,55300,51200,51500,364172
20260206,50000,50000,47650,48800,497713
20260209,51700,53400,50900,51700,328840
20260210,52000,56700,51800,54200,915246
20260211,54900,55500,52800,53200,385801
20260212,53200,54400,51900,54100,314174
20260213,53000,54800,52400,54500,283437
20260219,55500,58450,53700,56400,606401
20260220,56100,56100,54600,55100,280988
20260223,57500,62700,57300,61100,959796
20260224,63200,63500,61300,62000,532334
20260225,61600,64000,60600,60800,386212
20260226,60500,62800,60100,61100,388471
20260227,62000,63800,61500,61700,460665
20260303,60100,62700,59400,59800,625036
20260304,55500,57100,49200,49200,689584
20260305,53300,57900,52800,56100,487958
