date,open,high,low,close,volume
20251201,10590,10740,10350,10440,172842
20251202,10600,10720,10290,10700,164907
20251203,10710,10730,10440,10620,132381
20251204,10680,10730,10310,10440,138193
20251205,10500,10800,10160,10280,216753
20251208,10280,10570,10160,10170,167471
20251209,10170,10870,10130,10370,377768
20251210,10360,10500,10240,10350,102032
20251211,10380,10620,10230,10380,142897
20251212,10490,10490,9970,10130,256240
20251215,10010,10290,9950,10290,156141
20251216,10200,10400,10000,10150,149042
20251217,10130,10230,9960,10060,173731
20251218,9950,10580,9900,10460,382880
20251219,10480,11600,10480,11400,1254008
20251222,11500,11700,10200,10360,951622
20251223,10340,10360,9780,9880,714351
20251224,9880,10010,9710,9710,240218
20251226,9720,9850,9610,9630,258478
20251229,9640,9770,9600,9600,151899
20251230,9600,9830,9550,9690,140271
20260102,9610,10040,9610,9840,209914
20260105,9840,9895,9700,9840,187869
20260106,9950,10670,9910,10350,865321
20260107,11150,11600,9780,9920,1201961
20260108,10160,10440,9740,10000,898261
20260109,10000,10000,9690,9780,412399
20260112,9780,9790,9480,9480,385782
20260113,9670,9840,9290,9320,337685
20260114,9350,9460,9210,9320,177381
20260115,9350,9410,9250,9350,129322
20260116,9350,9500,9270,9370,113391
20260119,9390,9400,9080,9120,279713
20260120,9130,9410,9080,9200,157686
20260121,9180,9270,8580,8770,577913
20260122,8790,8840,8560,8670,281035
20260123,8680,8970,8650,8920,134811
20260126,9110,9900,9110,9540,851534
20260127,9650,9690,9280,9370,397532
20260128,9410,9900,9290,9800,730744
20260129,9790,9840,9390,9710,350667
20260130,10410,10550,9800,10030,1371645
20260202,10070,10850,9870,10650,965887
20260203,10820,10860,10360,10830,683505
20260204,10830,12840,10720,12220,2615049
20260205,12170,12860,11740,12310,1063849
20260206,11800,11940,10200,10810,1838865
20260209,10800,11000,10080,10420,629935
20260210,10420,11220,10270,10910,466741
20260211,10910,11180,10560,10720,258286
20260212,10720,11380,10500,11020,379823
20260213,10900,10950,10440,10480,276843
20260219,10490,11840,10400,11090,1024292
20260220,11400,11780,11090,11290,608714
20260223,11510,11800,10500,11500,477797
20260224,11510,11980,11240,11710,441702
20260225,11800,11910,11530,11710,303261
20260226,11710,11800,11270,11650,311900
20260227,11650,11660,11030,11180,438147
20260303,10820,11190,10670,10710,367819
20260304,10490,10660,9340,9580,639220
20260305,10030,10640,10030,10510,296240
