date,open,high,low,close,volume
20251201,1608,1647,1590,1637,226609
20251202,1637,1648,1599,1621,203722
20251203,1625,1980,1614,1911,1296641
20251204,1873,1962,1817,1950,456806
20251205,1947,1989,1925,1952,417340
20251208,1958,2095,1958,2020,722561
20251209,2025,2065,1900,1915,336255
20251210,1915,1915,1836,1870,179713
20251211,1870,1915,1809,1812,83334
20251212,1812,1904,1804,1842,163582
20251215,1843,1890,1800,1830,84186
20251216,1876,2375,1876,2375,1917503
20251217,2510,2535,1990,1990,3129243
20251218,1625,1713,1503,1506,4881090
20251219,1525,1581,1420,1549,1401937
20251222,1566,1633,1537,1630,1472698
20251223,1610,1658,1570,1641,690517
20251224,1641,1656,1613,1617,228373
20251226,1617,1710,1614,1675,554568
20251229,1675,1848,1650,1807,992455
20251230,1799,1861,1719,1739,495010
20260102,1738,1790,1680,1712,293216
20260105,1710,1723,1662,1699,301153
20260106,1699,1710,1660,1691,230817
20260107,1667,1698,1649,1688,208286
20260108,1688,1744,1663,1704,196551
20260109,1704,1792,1675,1765,268546
20260112,1765,1765,1589,1654,501800
20260113,1654,1710,1642,1653,201352
20260114,1649,1649,1515,1580,364054
20260115,1580,1604,1549,1600,197296
20260116,1587,1611,1550,1560,174500
20260119,1560,1573,1426,1545,243938
20260120,1544,1558,1509,1541,172367
20260121,1538,1540,1487,1497,218603
20260122,1496,1519,1433,1474,578466
20260123,1474,1486,1434,1455,254771
20260126,1447,1524,1446,1510,320265
20260127,1510,1591,1493,1584,255782
20260128,1592,1650,1552,1555,203435
20260129,1599,1599,1532,1571,125574
20260130,1571,1571,1486,1495,241610
20260202,1495,1500,1444,1444,232273
20260203,1480,1480,1432,1460,169306
20260204,1460,1585,1453,1547,374766
20260205,1532,1546,1490,1501,169216
20260206,1501,1501,1431,1453,159359
20260209,1467,1501,1446,1493,156796
20260210,1493,1541,1471,1498,102250
20260211,1487,1491,1440,1440,252488
20260212,1441,1476,1427,1452,374275
20260213,1452,1465,1433,1437,213433
20260219,1434,1434,1300,1327,743192
20260220,1327,1347,1305,1311,476496
20260223,1311,1311,1260,1283,217126
20260224,1283,1341,1274,1308,183127
20260225,1302,1324,1291,1295,196232
20260226,1295,1369,1270,1332,228172
20260227,1332,1350,1289,1308,161377
20260303,1300,1335,1270,1293,202734
20260304,1282,1282,1182,1193,348476
20260305,1204,1290,1204,1257,150238
