date,open,high,low,close,volume
20251201,56600,63200,56100,62500,643166
20251202,61400,72000,60100,69900,730577
20251203,69900,71200,67500,68000,253871
20251204,74400,81800,70200,81700,1152316
20251205,81600,84500,74500,82200,793509
20251208,81500,82400,73400,75700,491975
20251209,81000,87100,79300,86100,773641
20251210,82300,87100,81100,85700,321981
20251211,89500,92300,87100,92300,332783
20251212,88400,96000,87000,91400,477053
20251215,89900,93800,87900,91200,419802
20251216,89500,92700,86900,87700,357740
20251217,89500,92500,87200,90200,375597
20251218,88900,91200,86800,87300,218837
20251219,94900,109800,94900,105000,1469968
20251222,102600,102600,93700,97800,699872
20251223,98300,99700,95200,95200,261956
20251224,93600,96300,92300,95200,281097
20251226,96200,107700,96000,104300,754653
20251229,109800,115000,104100,114200,481125
20251230,112400,120800,111700,120000,347918
20260102,119400,120500,112600,113800,346348
20260105,112700,128600,110000,127700,452630
20260106,128100,134200,125800,133000,279522
20260107,135600,139000,132700,134500,219944
20260108,138200,143900,136500,142100,223200
20260109,140800,146600,136700,143700,203695
20260112,141500,141800,128300,132200,503176
20260113,126200,129700,117000,119800,775619
20260114,119800,123900,113700,119500,494357
20260115,119500,120500,116500,119100,290520
20260116,116100,123900,108700,121800,588472
20260119,120900,122500,114100,114700,395454
20260120,112700,116600,108700,110400,365573
20260121,104700,108400,94800,100000,1143988
20260122,105100,108800,101000,104900,438826
20260123,106000,118800,106000,117500,519032
20260126,120500,123000,116800,121500,454625
20260127,119000,124900,116600,121300,333332
20260128,119900,123900,116900,117200,412455
20260129,114200,118300,110000,113500,435926
20260130,110900,118500,108000,113000,385595
20260202,108000,112500,103900,105800,208830
20260203,108600,120500,108600,118700,410029
20260204,115900,121000,115600,119300,223525
20260205,120800,123600,116100,117300,188899
20260206,109100,113000,106100,109000,189946
20260209,112900,114100,108300,110300,147251
20260210,110400,118800,110400,115200,215349
20260211,117700,124400,117200,119800,320174
20260212,118700,120600,115700,117800,138549
20260213,116700,116900,113200,115500,104751
20260219,113300,117100,106100,113600,506265
20260220,113600,116000,107000,109700,261976
20260223,110000,132600,109800,130700,780410
20260224,129500,136400,123300,127600,321766
20260225,127600,128500,116500,118400,406797
20260226,118600,128500,115100,126600,368389
20260227,124600,132800,123900,130300,632243
20260303,127000,140000,125600,134200,484057
20260304,124900,127800,103500,104000,434935
20260305,114000,118000,112000,115000,271710
