date,open,high,low,close,volume
20251201,3340,3365,3265,3280,156104
20251202,3280,3280,3135,3230,389337
20251203,3230,3615,3200,3435,989423
20251204,3435,3620,3380,3410,482933
20251205,3410,3470,3255,3330,388717
20251208,3330,3385,3230,3270,229883
20251209,3270,3280,3200,3230,214753
20251210,3235,3250,3170,3185,168227
20251211,3225,3335,3200,3245,364041
20251212,3255,3300,3080,3110,585714
20251215,3080,3200,3010,3120,333725
20251216,3120,3190,3075,3085,224177
20251217,3090,3145,3050,3085,226415
20251218,3085,3085,3000,3000,184783
20251219,3025,3075,3000,3040,151628
20251222,3040,3085,2960,2975,284823
20251223,2970,3000,2860,2875,278782
20251224,2860,2880,2800,2830,247478
20251226,2850,2860,2770,2805,259142
20251229,2805,2870,2765,2860,148325
20251230,2885,2885,2800,2860,127635
20260102,2835,2990,2835,2975,237358
20260105,2970,2995,2905,2970,156417
20260106,2945,3000,2885,2920,161467
20260107,2920,2945,2830,2940,214596
20260108,2915,2920,2815,2840,209586
20260109,2840,2880,2780,2855,116306
20260112,2855,2895,2820,2890,164514
20260113,2890,2895,2785,2800,226131
20260114,2800,2810,2700,2760,207661
20260115,2760,2760,2675,2725,188132
20260116,2725,2735,2670,2680,212799
20260119,2630,2650,2515,2530,448111
20260120,2535,2700,2520,2660,465258
20260121,2700,2700,2485,2505,417085
20260122,2505,2555,2465,2480,286689
20260123,2480,2640,2445,2625,482022
20260126,2665,2725,2580,2640,416107
20260127,2650,2705,2595,2640,378233
20260128,2700,3430,2685,3430,4284757
20260129,3735,4100,3170,3435,8736620
20260130,3400,3405,3090,3110,1546755
20260202,3170,3415,2975,2990,1479561
20260203,3060,3400,3020,3205,1903216
20260204,3210,3495,3180,3305,1370251
20260205,3280,3310,3110,3165,572730
20260206,3000,3620,3000,3295,2069903
20260209,3510,3670,3240,3435,1426597
20260210,3435,3695,3405,3575,1717685
20260211,3600,3640,3435,3455,699813
20260212,3420,3420,3205,3260,754976
20260213,3260,3320,3155,3220,419044
20260219,3240,3240,3000,3105,759969
20260220,3080,3100,3035,3070,357810
20260223,3105,3150,2990,3010,431099
20260224,3050,3070,2990,3015,371409
20260225,3015,3020,2910,2945,330913
20260226,2930,2975,2800,2850,371993
20260227,2850,2865,2750,2780,373289
20260303,2750,2800,2590,2595,560903
20260304,2515,2515,2275,2315,768011
20260305,2350,2585,2345,2540,373628
