date,open,high,low,close,volume
20251201,799,810,751,759,496579
20251202,763,804,763,788,369294
20251203,788,797,762,788,272604
20251204,788,797,770,792,193431
20251205,792,798,772,784,158355
20251208,784,799,726,760,235406
20251209,762,781,749,757,68666
20251210,757,773,740,757,119584
20251211,766,785,730,769,184960
20251212,769,773,748,750,146673
20251215,747,756,731,731,260933
20251216,747,747,707,719,264682
20251217,718,718,698,702,195086
20251218,657,710,657,690,142588
20251219,690,690,659,665,476357
20251222,686,864,669,864,8796605
20251223,1123,1123,1123,1123,1256084
20251224,1459,1459,1459,1459,2495482
20251226,1896,1896,1620,1896,24330786
20251229,1698,1780,1529,1648,15867802
20251230,1203,1239,1154,1154,5276732
20260102,849,873,808,808,7482828
20260105,750,982,731,845,18247475
20260106,864,1098,861,1098,14750098
20260107,1279,1427,1164,1427,23710053
20260108,1341,1855,1332,1686,24559906
20260109,1756,1816,1400,1475,21870815
20260112,1474,1667,1280,1460,14378945
20260113,1600,1678,1460,1535,6576983
20260114,1487,1534,1430,1437,2464259
20260115,1437,1580,1389,1482,4223855
20260116,1491,1926,1491,1818,23194767
20260119,1931,2360,1851,2360,18566007
20260120,2600,2975,2370,2550,14770578
20260121,2550,2800,2275,2505,9099603
20260122,2605,2865,2505,2570,5529703
20260123,0,0,0,2570,0
20260126,2630,2715,1800,2110,5240210
20260127,2130,2300,1918,2010,3130884
20260128,1999,2140,1894,1895,3136537
20260129,1915,1940,1743,1773,2712879
20260130,1785,1799,1600,1639,3159723
20260202,1641,1648,1470,1500,2054372
20260203,1598,1764,1520,1568,4827539
20260204,1571,1699,1490,1600,2264071
20260205,1601,1630,1480,1491,1454844
20260206,1491,1507,1371,1503,957599
20260209,1524,1912,1518,1900,8777232
20260210,1925,1973,1733,1755,2793942
20260211,1755,1786,1668,1692,1019105
20260212,1692,1703,1559,1590,1227144
20260213,1592,1593,1450,1478,1354128
20260219,1460,1560,1402,1507,1265950
20260220,1506,1506,1400,1402,1140154
20260223,1402,1414,1323,1371,1125289
20260224,1371,1440,1345,1375,810287
20260225,1385,1623,1379,1468,3253257
20260226,1482,1537,1408,1410,1867629
20260227,1420,1525,1350,1422,1662230
20260303,1419,1419,1270,1279,1548601
20260304,1251,1258,1029,1033,1870840
20260305,1110,1185,1067,1160,1009129
