date,open,high,low,close,volume
20251201,5950,6150,5950,6030,91960
20251202,6030,6060,5920,5960,47728
20251203,6060,6060,5880,5970,56327
20251204,5970,6060,5800,5960,88407
20251205,5930,5980,5600,5970,73084
20251208,6010,6720,6010,6170,850380
20251209,6220,6400,6120,6170,220669
20251210,6220,6380,5980,6010,287761
20251211,6060,6170,5900,5910,71794
20251212,5910,6010,5800,5820,98564
20251215,5820,5820,5580,5700,197188
20251216,5700,5710,5560,5580,101332
20251217,5740,5810,5510,5750,168078
20251218,5690,5730,5550,5710,82622
20251219,5850,6310,5820,5850,260542
20251222,5920,6560,5920,6470,616565
20251223,6480,6890,6380,6580,440419
20251224,6440,6500,5930,6120,370415
20251226,6080,6280,5870,6060,258873
20251229,6110,6360,5940,6230,239638
20251230,6230,6280,6050,6120,135361
20260102,6070,6390,6070,6230,124179
20260105,6210,6750,6150,6680,379186
20260106,6680,6780,6560,6750,243575
20260107,6860,6950,6650,6800,242921
20260108,6800,6850,6260,6760,352517
20260109,6730,7030,6700,6760,340972
20260112,6800,7290,6720,6850,622449
20260113,6850,6900,6520,6750,317925
20260114,6770,6960,6620,6850,184506
20260115,6810,7380,6760,7240,502409
20260116,7260,7320,7130,7230,211093
20260119,7230,7470,7140,7470,436257
20260120,7490,9150,7490,8890,1970399
20260121,8590,9030,8430,8860,601491
20260122,8950,9390,8150,8210,705793
20260123,8300,9210,8300,8650,695464
20260126,8910,9280,8650,9050,588907
20260127,9150,9540,8990,9270,495034
20260128,9280,9840,9010,9530,600970
20260129,9530,11170,9340,10890,1467171
20260130,10750,11270,10530,10690,438901
20260202,10690,10690,9280,9340,1021095
20260203,9530,10270,9530,10160,430872
20260204,10160,10430,9660,9770,320048
20260205,9740,9900,9270,9360,347215
20260206,9020,10100,8770,9690,608100
20260209,9730,10290,9730,9830,301884
20260210,9930,10190,9810,9980,237028
20260211,9980,10040,9750,9850,245192
20260212,9850,10060,9590,10000,177014
20260213,9810,10130,9750,9810,414691
20260219,10070,10450,9930,10200,483222
20260220,10210,10210,9810,9900,256080
20260223,10000,10550,9910,10030,407136
20260224,10000,10080,9620,9660,285529
20260225,9710,11280,9420,10200,1455660
20260226,10340,10550,9940,10100,445510
20260227,10000,10300,9690,9690,389691
20260303,9400,9500,8800,9120,476909
20260304,8800,8840,7850,8070,576725
20260305,8960,9490,8300,9150,528506
