date,open,high,low,close,volume
20251201,85400,91100,83000,89000,213888
20251202,87600,94000,87300,93100,232535
20251203,94500,97400,92500,94700,160341
20251204,97100,101000,95000,98000,176492
20251205,96400,96500,88200,88500,345970
20251208,91800,95200,90000,90600,202323
20251209,93500,93600,89500,90100,85040
20251210,89500,91600,87700,89500,116373
20251211,90700,91200,87300,88300,108242
20251212,88700,89400,83500,86000,134933
20251215,85800,87100,83900,85000,73229
20251216,87200,91200,85300,88500,209828
20251217,90900,90900,80200,80300,228659
20251218,77900,85100,77800,81600,101117
20251219,81900,88400,80900,83900,142682
20251222,85100,86600,83000,84100,73573
20251223,84500,84600,82100,84000,51219
20251224,83700,84700,82400,83500,63159
20251226,83200,88000,81400,87500,121473
20251229,89300,89400,86100,87700,100982
20251230,88700,89600,86700,89400,86932
20260102,90500,91000,81300,82400,171448
20260105,81900,92000,80000,91700,241081
20260106,91700,93000,88600,90300,116670
20260107,90200,91500,86800,88000,108496
20260108,89000,90900,87900,89800,87855
20260109,92600,97500,88000,89800,212078
20260112,88300,88800,84500,86900,144471
20260113,85600,86700,81000,82400,203521
20260114,84900,85800,81800,83000,108988
20260115,82900,83100,80500,82000,114150
20260116,80900,83500,78700,80900,147790
20260119,80000,80700,78200,78700,102795
20260120,77800,80300,77300,77600,100369
20260121,76300,76400,69800,71500,294502
20260122,73300,76000,71200,74800,166217
20260123,74500,78200,74500,78200,112202
20260126,79000,82000,77700,81200,181584
20260127,79700,82500,78100,78600,128403
20260128,79200,79200,74500,75900,189322
20260129,75400,76200,72500,75700,132002
20260130,77500,78700,73400,75700,160346
20260202,74300,76600,71700,72500,91464
20260203,74300,81300,73700,80300,169145
20260204,81200,84000,77800,78300,139075
20260205,80700,81000,75900,76000,82246
20260206,72300,74000,69600,72400,132349
20260209,74100,74500,71900,73700,80864
20260210,73500,75300,71800,72800,55809
20260211,74000,78500,73000,77700,115528
20260212,76500,77900,74900,75400,77197
20260213,74300,75200,71700,71800,75752
20260219,72400,75000,70200,73900,56788
20260220,73100,73700,70600,71000,67330
20260223,71400,78500,70700,77300,136563
20260224,77800,79800,75900,77700,85849
20260225,78100,78400,74600,74900,65163
20260226,76300,76700,73200,75700,57746
20260227,76500,77000,74400,76000,64370
20260303,74000,78400,73100,73500,85786
20260304,69900,71500,60800,60900,135286
20260305,66400,68400,65600,66400,61832
