date,open,high,low,close,volume
20251201,1695,1799,1695,1736,423523
20251202,1737,1839,1737,1816,353845
20251203,1816,1816,1742,1754,266483
20251204,1775,1775,1711,1724,155172
20251205,1724,1737,1700,1715,186535
20251208,1715,1747,1702,1736,127450
20251209,1742,1889,1736,1883,852003
20251210,1890,1918,1788,1892,401760
20251211,1892,2090,1872,2085,1827677
20251212,2080,2085,1955,1991,646594
20251215,1991,2010,1903,1920,294160
20251216,1958,2035,1930,1973,900376
20251217,2000,2050,1921,2000,624812
20251218,2000,2005,1902,1922,441037
20251219,1963,1963,1889,1920,363985
20251222,1920,2045,1910,2015,429295
20251223,2020,2020,1990,2005,275467
20251224,2005,2005,1941,1960,225663
20251226,1968,1971,1890,1902,240608
20251229,1902,2010,1898,2000,2595529
20251230,1998,2095,1984,1995,852143
20260102,2025,2140,1995,2040,797359
20260105,2065,2090,1998,2090,562078
20260106,2115,2145,2005,2025,684599
20260107,2025,2070,1994,2070,338661
20260108,2065,2090,1981,2030,409101
20260109,2030,2080,1992,2065,264435
20260112,2100,2250,2090,2175,1401260
20260113,2175,2195,2075,2080,517622
20260114,2095,2120,2035,2080,275005
20260115,2140,2430,2080,2430,3361014
20260116,2385,2480,2255,2380,2732049
20260119,2405,2420,2265,2370,1344806
20260120,2370,2655,2345,2585,2801449
20260121,2490,2550,2350,2385,1835378
20260122,2390,3050,2350,2940,7866087
20260123,2990,3265,2850,3110,5672403
20260126,3265,3330,2880,3065,4032129
20260127,3050,3300,2995,3200,2370241
20260128,3200,3260,2860,2895,3512788
20260129,2870,2905,2610,2690,3379156
20260130,2580,2620,2390,2530,3768658
20260202,2570,2725,2495,2565,2540678
20260203,2585,2945,2585,2865,1876275
20260204,2920,3145,2905,3095,3147933
20260205,3095,3255,3000,3105,2490953
20260206,3060,3095,2945,2970,1375889
20260209,3115,3220,3060,3180,1914131
20260210,3180,3300,3150,3180,1720703
20260211,3230,3255,3020,3035,1431437
20260212,3040,3100,3005,3055,470599
20260213,3050,3130,2970,3110,631656
20260219,3110,3190,2990,3110,1377944
20260220,3115,3200,3010,3040,795553
20260223,3040,3070,2950,2970,747010
20260224,2975,3040,2900,2970,770346
20260225,2970,2980,2800,2825,1094072
20260226,2825,2825,2700,2770,1208810
20260227,2750,2750,2630,2640,1479202
20260303,2625,2950,2565,2850,2021801
20260304,2655,2855,2460,2515,1574716
20260305,2645,2945,2625,2875,1630030
