date,open,high,low,close,volume
20251201,10170,10430,10100,10280,137550
20251202,10280,10400,10060,10340,78487
20251203,10340,10480,10120,10430,130323
20251204,10670,12090,10550,11850,1440288
20251205,12230,12950,11500,12080,3010621
20251208,11900,12050,11250,11300,492203
20251209,11300,11510,10960,11050,273250
20251210,11050,11200,10820,10930,200717
20251211,10980,11590,10970,11090,253459
20251212,11100,11290,10860,11090,131334
20251215,10860,11090,10700,10840,113523
20251216,10700,10890,10390,10390,163381
20251217,10280,10520,10050,10050,155908
20251218,9950,10370,9800,10030,87038
20251219,10030,10580,9990,10400,101116
20251222,10380,10700,10200,10250,91504
20251223,10330,10330,10000,10050,101081
20251224,10060,10930,10010,10290,295049
20251226,10300,10300,10060,10060,77856
20251229,10010,10200,10000,10100,82934
20251230,10020,10150,9890,9890,104051
20260102,10000,10190,9960,10010,85335
20260105,9950,10310,9910,10180,92208
20260106,10140,11260,10090,10460,777394
20260107,10440,10440,9930,10170,135905
20260108,10180,10240,9910,9970,98801
20260109,9910,10140,9850,10020,99323
20260112,10050,10200,9920,10060,91396
20260113,10080,10080,9870,9890,107568
20260114,9890,9960,9600,9600,110496
20260115,9610,9690,9160,9430,180417
20260116,9310,9550,9200,9480,91327
20260119,9470,9480,9150,9150,136979
20260120,9060,9640,9050,9420,90200
20260121,9210,9390,8790,8970,159610
20260122,8970,9270,8810,9250,98505
20260123,9300,9460,9080,9300,81137
20260126,9650,9650,9350,9530,101010
20260127,9450,9760,9430,9590,111156
20260128,9630,9720,9350,9530,125953
20260129,9490,9690,9210,9550,138594
20260130,9550,9550,9150,9190,112649
20260202,9060,9490,8900,9000,136961
20260203,9030,9360,9030,9270,83142
20260204,9280,9430,9200,9320,65104
20260205,9320,9390,9030,9070,97617
20260206,8890,9000,8455,8740,123305
20260209,8770,9040,8650,8750,98083
20260210,8690,8880,8690,8830,38939
20260211,8860,8940,8750,8770,52988
20260212,8780,8900,8680,8770,53741
20260213,8750,8770,8130,8170,154813
20260219,8270,8560,8230,8440,70105
20260220,8440,8520,8150,8200,113223
20260223,8280,8590,8010,8380,89988
20260224,8430,8430,8140,8250,61859
20260225,8330,8430,8180,8200,65154
20260226,8210,8290,7930,7930,131322
20260227,7940,8030,7550,7830,92356
20260303,7770,7980,7390,7460,132682
20260304,7110,7300,6060,6070,270144
20260305,6130,7050,6130,6900,122315
