date,open,high,low,close,volume
20251201,30250,31400,28900,29050,256256
20251202,28100,29600,27300,29000,276257
20251203,30500,31000,29100,29250,314489
20251204,29200,29200,27700,28150,322437
20251205,28400,28500,26300,28200,388408
20251208,28100,28200,25100,25800,461841
20251209,26550,29550,26200,28800,940091
20251210,29150,32900,28000,32650,853859
20251211,32700,34000,32000,32600,467176
20251212,32700,34000,31400,33450,483768
20251215,32100,35300,32100,32600,426355
20251216,32000,34200,31200,32500,931409
20251217,32700,34850,32700,34150,459932
20251218,33450,35100,32200,33800,406795
20251219,33500,33600,28800,31400,1227498
20251222,31200,31800,29400,30300,372923
20251223,30650,30850,28900,29600,336880
20251224,29650,30650,28750,30100,232186
20251226,30100,30450,29100,30100,135076
20251229,29800,30800,28900,30100,137097
20251230,30200,31125,26850,27600,563025
20260102,27400,27800,25650,26500,408609
20260105,26400,26800,25600,26200,190462
20260106,28200,28600,26000,27000,226137
20260107,27000,27200,24500,25900,249672
20260108,26500,26700,25300,26150,157683
20260109,25850,26600,25200,25250,224649
20260112,24850,25250,23400,23850,210206
20260113,24000,24250,23150,23650,210311
20260114,24000,24000,22700,23050,94367
20260115,23700,23800,22850,23250,94882
20260116,23050,23500,22000,23400,183935
20260119,23650,23650,22500,22650,91307
20260120,22200,22900,22000,22450,769147
20260121,22100,22300,21250,22300,250519
20260122,22600,25400,21200,24400,613602
20260123,23900,25350,23000,24950,300685
20260126,25950,28600,25600,28200,438950
20260127,27700,28600,26300,28200,277184
20260128,28200,29300,27450,27600,204886
20260129,28250,31250,27800,30400,467821
20260130,30000,39500,29400,39500,1004102
20260202,39000,46600,38900,42150,1138065
20260203,43350,45850,40350,44300,416292
20260204,43000,47750,42950,45600,298377
20260205,42950,46050,42050,43900,267673
20260206,42500,43000,37750,40000,368165
20260209,40300,47250,38050,44600,580655
20260210,45500,46700,41750,43100,176000
20260211,43150,44900,41000,42100,154463
20260212,42050,44450,39450,44100,252964
20260213,43600,46150,41800,42800,222777
20260219,42800,51300,42050,49000,549417
20260220,48950,49400,47000,49000,175025
20260223,49900,50700,44550,45300,450764
20260224,46000,46500,44450,45800,185008
20260225,45750,49700,44000,48800,291703
20260226,48700,54100,46500,50500,339964
20260227,51000,52100,49550,50400,223483
20260303,47750,49900,46900,48000,232772
20260304,46600,47350,40050,42750,298657
20260305,46600,47800,44000,46150,190178
