date,open,high,low,close,volume
20251201,12670,12710,12510,12510,24357
20251202,12510,12700,12500,12640,23542
20251203,12700,12750,12600,12670,18499
20251204,12740,12740,12500,12500,17282
20251205,12650,12650,12440,12540,20385
20251208,12690,12880,12610,12610,34708
20251209,12640,12750,12540,12600,27697
20251210,12590,12630,12400,12430,33132
20251211,12590,12660,12450,12480,29043
20251212,12530,12590,12380,12410,26508
20251215,12420,12450,12380,12410,17828
20251216,12460,12470,12300,12340,30691
20251217,12360,12410,12220,12340,37409
20251218,12320,12320,12110,12210,26009
20251219,12200,12290,12150,12250,15922
20251222,12330,12330,12220,12280,12909
20251223,12240,12400,12200,12220,14135
20251224,12300,12300,12170,12170,13366
20251226,12140,12250,12140,12190,10479
20251229,12080,12160,12000,12100,25514
20251230,12170,12170,11950,11950,39705
20260102,11910,12110,11500,12000,29975
20260105,12000,12020,11500,11890,31335
20260106,11980,11980,11690,11700,47458
20260107,11730,11740,11360,11380,80124
20260108,11450,11450,11240,11260,39796
20260109,11360,11400,11260,11320,16527
20260112,11390,11700,11360,11520,31312
20260113,11510,11680,11430,11500,31915
20260114,11570,11570,11370,11470,25032
20260115,11450,11450,11240,11360,34009
20260116,11440,11500,11290,11330,34663
20260119,11370,11370,11220,11280,30953
20260120,11240,11680,11230,11530,48217
20260121,11530,11530,11260,11290,34149
20260122,11310,11480,11300,11410,35278
20260123,11490,11600,11370,11570,40924
20260126,11650,11850,11590,11740,33044
20260127,11740,11800,11560,11670,21966
20260128,11670,11780,11480,11610,79705
20260129,11530,11620,11340,11600,54347
20260130,11620,11620,11380,11570,70398
20260202,11530,11530,11190,11240,71447
20260203,11300,11450,11270,11450,55863
20260204,11340,11490,11330,11450,47316
20260205,11460,11520,11320,11430,46821
20260206,11400,11400,11130,11390,43704
20260209,11440,11600,11410,11580,33680
20260210,11560,11790,11520,11750,54549
20260211,11800,11800,11660,11750,36477
20260212,11730,11770,11570,11770,24630
20260213,11760,11760,11640,11720,25316
20260219,11700,11860,11690,11850,45109
20260220,11780,11890,11780,11860,22766
20260223,11880,11990,11870,11940,42122
20260224,11910,11990,11850,11910,32400
20260225,11880,11910,11710,11810,39308
20260226,11810,11880,11530,11540,57384
20260227,11600,11610,11360,11430,32816
20260303,11340,11400,11090,11110,56951
20260304,11000,11040,10200,10240,111789
20260305,10420,10850,10420,10750,48818
