date,open,high,low,close,volume
20251201,5110,5220,5030,5200,493785
20251202,5200,5630,5190,5580,1185433
20251203,5650,6380,5530,6100,2963611
20251204,6210,6290,5730,5870,1690253
20251205,5950,5960,5550,5710,1049431
20251208,5520,5650,5350,5430,741700
20251209,5430,5470,5370,5410,312570
20251210,5450,5500,5270,5350,407192
20251211,5400,5470,5310,5420,636687
20251212,5420,5430,5300,5310,349153
20251215,5320,5320,5170,5220,337025
20251216,5210,5420,5190,5300,563470
20251217,5280,5500,5190,5230,471791
20251218,5220,5380,5130,5260,335239
20251219,5270,5350,5220,5260,287907
20251222,5330,5400,5270,5300,284192
20251223,5370,5370,5220,5220,302087
20251224,5220,5250,5160,5220,214686
20251226,5220,5280,5100,5130,356216
20251229,5000,5120,5000,5070,279335
20251230,5050,5120,4960,4965,413248
20260102,4965,5140,4950,5140,316260
20260105,5190,5240,5040,5080,388188
20260106,5050,5100,4975,4980,454360
20260107,4990,5010,4890,4940,354380
20260108,4915,4985,4850,4855,334914
20260109,4860,4960,4645,4930,216668
20260112,5030,5370,5010,5350,1250181
20260113,5300,5390,5080,5140,617962
20260114,5140,5250,5080,5180,330351
20260115,5170,5390,5080,5330,761487
20260116,5300,6050,5270,5890,3469715
20260119,6090,6140,5480,5670,1928205
20260120,5610,5810,5500,5740,1057507
20260121,5600,5700,5520,5640,879511
20260122,5650,5960,5590,5890,1039395
20260123,5840,6000,5740,5870,1035997
20260126,5920,6240,5880,6240,2281932
20260127,6340,8110,6250,8110,9623839
20260128,9900,10390,8880,9300,13411374
20260129,9240,10330,8830,10100,8938299
20260130,9920,12970,9920,11250,4739376
20260202,11290,11290,10050,10630,2580171
20260203,11200,11290,10920,11120,1881417
20260204,11220,11230,9840,9990,4392289
20260205,9780,10170,9310,9480,3394310
20260206,8840,9890,8750,9480,2842402
20260209,9480,10500,9480,10370,3086904
20260210,10540,12750,10390,11550,8304648
20260211,11400,12180,10660,10680,2939132
20260212,10650,12140,9980,11530,8420362
20260213,11200,12680,11040,12030,6699665
20260219,12060,14850,12060,13740,9173032
20260220,13770,14300,13100,13670,3431856
20260223,13770,17770,13770,17770,12217245
20260224,18000,21500,16400,20000,22906485
20260225,20600,21450,18550,19060,5968455
20260226,19650,20100,14410,16800,18324914
20260227,16180,17200,14570,15680,7182262
20260303,15270,17430,14500,16330,5457250
20260304,16010,16010,11570,11780,4471802
20260305,14500,15310,13500,15310,2797752
