date,open,high,low,close,volume
20251201,4300,4520,4240,4305,41092
20251202,4305,4385,4200,4345,23300
20251203,4345,4410,4295,4345,25821
20251204,4485,4485,4150,4160,29579
20251205,4250,4250,4100,4230,14669
20251208,4230,4290,4145,4185,12291
20251209,4185,4280,4105,4225,14468
20251210,4285,4285,4065,4140,24798
20251211,4110,4175,4110,4165,11570
20251212,4145,4205,4100,4190,15394
20251215,4225,4225,4105,4170,12082
20251216,4290,4290,4030,4065,17332
20251217,4065,4190,3950,4060,23870
20251218,4060,4065,3955,3990,14149
20251219,3995,4060,3945,4035,18090
20251222,4080,4080,4005,4065,12861
20251223,4080,4080,3990,4015,6469
20251224,3965,4040,3965,3970,9008
20251226,4080,4080,3325,3750,143204
20251229,3785,3850,3555,3790,18493
20251230,3790,3935,3735,3835,19209
20260102,3835,3980,3795,3930,15708
20260105,3900,4040,3895,4030,16420
20260106,4030,4050,3960,3970,11798
20260107,3970,3970,3805,3825,19523
20260108,3825,3930,3735,3750,13229
20260109,3750,3830,3700,3805,16386
20260112,3805,3985,3800,3835,11550
20260113,3960,3960,3745,3775,10941
20260114,3755,3765,3610,3625,24595
20260115,3625,3800,3480,3615,31218
20260116,3615,3760,3505,3605,41148
20260119,3585,3730,3390,3475,30374
20260120,3475,3530,3445,3530,18448
20260121,3505,3505,3335,3445,48124
20260122,3420,3500,3360,3375,35122
20260123,3375,3495,3375,3460,21512
20260126,3465,3725,3465,3665,40506
20260127,3665,3740,3445,3730,35626
20260128,3730,3730,3550,3635,27275
20260129,3635,3635,3400,3580,32971
20260130,3550,3555,3415,3415,33222
20260202,3415,3545,3270,3290,40786
20260203,3365,3370,3290,3370,18738
20260204,3370,3670,3335,3595,59754
20260205,3685,3685,3430,3475,32889
20260206,3475,3590,3290,3505,33988
20260209,3585,4460,3570,4010,700413
20260210,3955,4080,3830,3900,71369
20260211,3900,4050,3835,3980,39917
20260212,3985,4130,3930,4055,41072
20260213,4075,4075,3940,4010,24362
20260219,3980,4140,3860,3985,36907
20260220,3980,4075,3890,3925,29736
20260223,3925,4060,3875,4000,27423
20260224,4000,4020,3930,3985,16394
20260225,3900,3965,3900,3910,21280
20260226,3900,3910,3755,3790,40225
20260227,3790,3805,3710,3730,21510
20260303,3715,3730,3600,3600,32919
20260304,3570,3575,3105,3175,58422
20260305,3270,3440,3205,3300,39618
