date,open,high,low,close,volume
20251201,39500,41800,38800,41100,475825
20251202,41100,42500,39700,42350,422918
20251203,42350,42700,40500,40700,270818
20251204,41350,43000,40100,41400,296406
20251205,41450,42200,38900,40000,367492
20251208,40600,42500,35750,36350,562464
20251209,36600,37700,35000,36700,241960
20251210,37500,40400,36400,39650,389490
20251211,41000,42100,39050,39700,308004
20251212,39700,40350,38100,39250,233673
20251215,39250,39250,37500,38850,198326
20251216,39000,39025,37100,37300,214400
20251217,38000,38250,35000,36050,337051
20251218,35100,38450,35050,38100,310322
20251219,38150,42450,37800,42400,659110
20251222,42400,42500,38350,39750,539958
20251223,39700,39950,38700,39000,164464
20251224,39500,39500,37200,38750,181916
20251226,38600,41750,37700,41000,435382
20251229,41500,44600,41000,43000,409256
20251230,43100,44000,41500,42500,175182
20260102,43500,50500,43500,48900,837886
20260105,49400,53200,48850,52100,572703
20260106,52200,56200,50500,55500,365481
20260107,55400,56000,52600,55400,196755
20260108,56500,59500,55300,56800,271974
20260109,56900,58400,52500,53900,248388
20260112,54000,58500,53500,55400,365822
20260113,55600,58000,52900,54200,315672
20260114,56100,56100,49150,51000,419255
20260115,51200,57600,49450,55800,598297
20260116,55800,57900,52900,57600,513040
20260119,57600,57900,54800,55400,294706
20260120,55400,57000,50800,53600,308466
20260121,52000,54500,48800,50700,853470
20260122,51600,56100,49950,54700,420716
20260123,55300,64700,54500,63300,845237
20260126,64800,68800,63700,67700,398582
20260127,66700,70000,64600,67600,226342
20260128,67500,69500,65300,65800,366946
20260129,64400,67800,61000,62700,449363
20260130,62800,67000,60400,63300,463018
20260202,63200,65000,60500,61300,225018
20260203,64600,68600,62100,65700,291798
20260204,65700,68100,63100,64300,176286
20260205,64600,66200,62100,62200,144552
20260206,59700,63100,58000,59400,298853
20260209,62500,65500,60300,61100,222661
20260210,62100,65100,60000,64100,223019
20260211,65500,69300,64100,65100,313900
20260212,65100,66000,61800,62600,210231
20260213,62600,62600,56400,59100,468545
20260219,59100,59800,54600,56500,416864
20260220,56600,57300,53000,54300,280451
20260223,54500,61100,53700,59400,340981
20260224,59000,59200,55800,58900,266381
20260225,58800,59200,56500,56700,226111
20260226,57500,64800,55200,62700,433236
20260227,62700,64000,59900,61800,223043
20260303,60000,69500,60000,64400,567329
20260304,62400,62900,51500,52600,614313
20260305,58600,63500,57600,61700,341838
