date,open,high,low,close,volume
20251201,137400,138800,131100,134000,171676
20251202,135000,135000,125500,128900,235264
20251203,128000,129700,117100,123400,357148
20251204,121000,124800,119700,122200,191379
20251205,122400,124500,114300,118400,249622
20251208,118000,122100,113500,115500,195584
20251209,115200,115200,106600,108500,365981
20251210,110600,116000,107400,113300,218413
20251211,114800,124900,113700,117700,365772
20251212,116200,120500,111500,113100,222940
20251215,112500,118500,111000,115400,171623
20251216,115400,119500,112200,117500,286014
20251217,119400,120000,112200,114800,109142
20251218,116400,121900,112000,118500,164802
20251219,118500,119600,113900,116800,152850
20251222,116900,119700,114800,117600,164161
20251223,117100,119700,115500,118300,112264
20251224,119500,122500,116400,119000,177471
20251226,119200,119700,112000,117400,238149
20251229,116200,131700,116200,126800,280450
20251230,125900,130500,123000,130100,110528
20260102,129600,129700,119100,122900,176505
20260105,120000,123700,116200,121900,112876
20260106,121900,123000,118700,119200,66660
20260107,119800,120600,116200,116900,75961
20260108,115000,119000,110900,114400,107969
20260109,114400,114600,106700,110100,161915
20260112,112500,115600,107100,112700,89480
20260113,113500,122700,113400,122200,128294
20260114,124000,124600,118500,121400,113234
20260115,123400,133400,123400,131800,175196
20260116,135700,135700,120700,129800,198214
20260119,126300,131300,125000,126600,54157
20260120,127000,143800,124400,136800,186781
20260121,130000,142900,126100,141300,182776
20260122,144300,164500,144300,160800,265027
20260123,160000,161300,151000,156000,142979
20260126,154500,164900,150500,163000,132957
20260127,157400,161000,155900,159000,44368
20260128,158800,162000,154900,155700,78772
20260129,156100,165000,153200,160500,76840
20260130,162100,175300,160000,164100,120503
20260202,160500,167500,155000,163000,78760
20260203,164000,173700,161800,172200,67507
20260204,172200,178000,155000,160900,260766
20260205,160700,169000,160400,167600,118948
20260206,164000,164000,151100,153100,147143
20260209,158000,161100,156000,158700,60235
20260210,160000,166500,159100,164000,64065
20260211,166000,173000,166000,166500,49989
20260212,170000,171100,163500,166400,43935
20260213,166500,166500,159000,164100,29260
20260219,162800,162800,146700,149800,174856
20260220,152000,155300,148500,151000,79465
20260223,150800,155000,149800,153000,59746
20260224,152700,154100,149000,150700,67931
20260225,151700,151700,143500,145000,88394
20260226,145500,145500,136000,141100,167255
20260227,140000,144600,137000,139400,83591
20260303,136100,141300,128500,129000,106482
20260304,119900,125200,107200,109000,147529
20260305,119000,127500,116000,120500,99883
