date,open,high,low,close,volume
20251201,42000,42600,41050,42150,91914
20251202,41600,42750,40200,42300,124324
20251203,42300,42500,41350,42350,55674
20251204,41850,44450,40900,43200,142683
20251205,46000,48550,43200,44900,445181
20251208,45700,45750,42600,43000,129110
20251209,41850,45150,41850,42950,142607
20251210,43700,45000,42750,45000,183048
20251211,46500,48900,45800,46250,279872
20251212,47000,49000,45050,48700,215473
20251215,48600,48600,46600,47250,110108
20251216,47400,48250,46000,46350,204966
20251217,47000,47000,44250,44750,123168
20251218,43400,45400,43400,44850,103427
20251219,44900,45800,44300,44700,48842
20251222,44950,45700,43750,45000,103691
20251223,45000,45150,42600,44450,155828
20251224,43700,44450,42950,43450,92751
20251226,43450,44450,42700,43550,72893
20251229,44100,45500,43000,43650,125429
20251230,43600,45700,43100,44950,159262
20260102,45250,46650,43900,46500,141605
20260105,46400,49500,45350,49000,162675
20260106,49650,52000,48750,50700,213535
20260107,50300,56800,50000,55000,297892
20260108,54500,58100,53300,55200,228410
20260109,55200,56700,53800,55200,121829
20260112,54400,55800,51700,52400,189923
20260113,53000,53100,49050,49300,179416
20260114,49750,49800,45850,46750,149441
20260115,47300,49000,45600,47700,130818
20260116,46850,47400,45650,46750,107663
20260119,46000,46400,45350,46150,56137
20260120,45950,49500,45550,47450,120825
20260121,46050,46350,44350,45600,103074
20260122,45800,46350,43750,43800,147270
20260123,44400,46000,43900,46000,78944
20260126,46950,50000,46150,48600,177890
20260127,48000,51600,47500,51300,139322
20260128,50800,51800,49550,51000,179491
20260129,51300,53800,50600,51300,176804
20260130,51900,51900,48650,49200,138470
20260202,47200,49550,46850,47800,77296
20260203,48750,53700,48200,51700,188734
20260204,51400,51900,50500,51700,51603
20260205,52700,52700,49150,49250,123911
20260206,47500,48800,46250,47500,93342
20260209,49550,49800,47400,48700,78679
20260210,48550,49450,48100,48750,33147
20260211,49150,51600,48800,49500,81093
20260212,50000,50900,49100,50500,49167
20260213,50100,50300,47800,49300,127076
20260219,50100,52200,49450,51700,80925
20260220,51600,52300,50300,51000,147726
20260223,51900,57800,51800,56000,190690
20260224,57500,58000,54400,55800,154466
20260225,57100,57500,52600,53600,139737
20260226,53500,56400,51700,54200,188542
20260227,54800,55400,53700,54400,53382
20260303,52700,57200,52200,53700,183022
20260304,51500,51500,46000,46300,178788
20260305,49550,53700,48550,52000,186532
