date,open,high,low,close,volume
20251201,26250,26350,25800,25950,44758
20251202,25950,26000,25350,25900,78511
20251203,26450,26450,25900,26200,39999
20251204,26150,26400,25650,26350,63800
20251205,26500,26650,25850,26000,53502
20251208,26050,26450,25700,26350,86854
20251209,26400,27800,26100,27600,201417
20251210,27300,27300,26750,27100,94836
20251211,27200,28150,27150,27400,96182
20251212,27500,27850,27050,27150,74280
20251215,26850,28150,26850,27950,80338
20251216,28000,28650,27650,28000,138164
20251217,29050,29500,27250,28200,403997
20251218,27550,27950,27350,27650,59093
20251219,28000,29950,27800,28150,282015
20251222,28200,28400,27700,27850,72775
20251223,27950,28000,27350,27450,63700
20251224,27600,27750,26850,26850,92227
20251226,27200,27300,26600,26700,67716
20251229,26500,26700,25700,25900,105710
20251230,26100,26150,25400,25500,64245
20260102,25450,25850,25300,25800,72128
20260105,25600,25950,25150,25900,54870
20260106,25600,27000,25600,26650,114373
20260107,26850,27550,26450,27400,91010
20260108,27300,28500,27150,28250,115625
20260109,28400,28450,27150,27350,67642
20260112,27700,28300,27450,28100,75729
20260113,28100,28300,26700,27450,117561
20260114,27400,27650,26750,27000,58100
20260115,27350,27350,26200,26750,225531
20260116,26900,28450,26450,28300,159575
20260119,28700,29450,26650,27350,295417
20260120,30450,32850,28800,29150,1441947
20260121,28600,28700,26800,27350,353774
20260122,27800,27800,27000,27400,137135
20260123,27500,28950,27500,28700,160674
20260126,29500,30900,29400,29800,276070
20260127,29300,30200,29250,29850,130860
20260128,30150,31250,29700,30300,186160
20260129,30200,32300,29650,31700,346674
20260130,31700,31800,30950,31100,144751
20260202,31100,31400,29200,30350,153987
20260203,34600,34600,32450,33200,398568
20260204,32600,36000,32050,35350,420344
20260205,35150,36000,33650,33850,191432
20260206,33050,33850,32200,33450,118912
20260209,33850,33850,32200,32500,207195
20260210,33750,33800,32700,32900,116900
20260211,33400,33900,33000,33250,102409
20260212,33350,34100,32700,33550,95778
20260213,34850,35600,33850,34800,234067
20260219,34850,36400,34550,36200,147224
20260220,35850,39250,35850,39050,249526
20260223,39200,39250,37550,38000,115416
20260224,38200,38250,37000,37200,110426
20260225,37350,37800,36550,37000,97529
20260226,37200,37400,35850,36200,129957
20260227,35800,36400,35200,36200,99553
20260303,35500,35800,33650,33800,174024
20260304,31800,33200,28100,30050,207907
20260305,31900,33450,31500,32800,133234
