date,open,high,low,close,volume
20251201,131800,138800,129700,136000,831049
20251202,134000,136100,127800,130000,904005
20251203,130000,130600,121200,121400,975109
20251204,121400,126300,120100,122200,749303
20251205,123000,124300,117000,119600,753307
20251208,119800,120100,114500,118300,709976
20251209,121300,128200,120400,125000,1079318
20251210,125000,134800,124000,132700,943489
20251211,134900,145600,132500,140200,1995354
20251212,141000,143400,131000,131200,767801
20251215,131800,142800,131800,141300,1116878
20251216,142100,146400,131500,140700,1500505
20251217,141600,141900,132600,136300,915044
20251218,137900,138800,128100,130400,787654
20251219,131500,139400,130200,135300,946776
20251222,137900,137900,125700,128300,805819
20251223,129200,130100,125100,126000,376645
20251224,126600,131500,124500,129300,543924
20251226,129400,135900,125600,134800,723766
20251229,135200,143200,134900,140000,1115436
20251230,140000,141000,136400,140400,416090
20260102,138000,142700,136800,139800,409122
20260105,136800,149800,124500,148600,699512
20260106,146300,151800,144300,145000,342433
20260107,150100,159100,148200,158600,856049
20260108,159000,161000,154700,157000,341351
20260109,159500,160200,150200,154500,336548
20260112,153000,159200,146400,148700,399780
20260113,148100,149700,139100,140800,452940
20260114,144100,144200,131600,134100,374337
20260115,135800,139800,132700,136300,324055
20260116,135600,140000,129700,137700,515771
20260119,135600,143200,134000,139800,316736
20260120,140100,144700,138700,138700,318684
20260121,134000,137000,114200,118000,1455504
20260122,118600,120600,111800,118900,588533
20260123,118000,129700,118000,127400,573948
20260126,129900,147500,129600,147300,921139
20260127,144000,153000,141900,149900,653672
20260128,147800,154900,146150,150500,521822
20260129,151500,153800,143300,147500,539156
20260130,144700,146200,137800,137900,578241
20260202,133900,140800,129200,130800,330955
20260203,136700,141300,131100,137700,312779
20260204,141800,147200,136100,138900,308594
20260205,141500,145500,130500,132100,320092
20260206,120800,126000,118000,122400,476537
20260209,125400,134800,123400,134000,287370
20260210,132200,136300,129000,129000,138275
20260211,133300,137500,129000,129000,231575
20260212,129000,131900,125500,129100,281524
20260213,127100,129300,122900,127300,180661
20260219,128900,133600,126000,131300,266911
20260220,133500,134300,128700,130100,145677
20260223,130200,139800,127900,136200,356729
20260224,141600,146900,137500,143800,470002
20260225,145000,166600,144000,163500,1083013
20260226,159700,161900,154700,159400,385855
20260227,160900,185500,160400,180000,802519
20260303,183100,213000,181800,194200,871904
20260304,190200,201000,162900,163400,684305
20260305,185000,205000,174200,196300,701650
