date,open,high,low,close,volume
20251201,30650,31500,29100,30900,339014
20251202,30300,31700,29150,31500,401007
20251203,31600,32150,30550,30950,353642
20251204,30300,31750,29750,31700,325610
20251205,33000,33100,31500,32900,261373
20251208,29700,30500,25100,29800,1767376
20251209,29200,30250,26550,27800,779853
20251210,27800,29500,27450,29150,420456
20251211,28950,28950,26750,27200,476036
20251212,27350,29375,27050,29000,452296
20251215,29600,29650,28850,29450,333125
20251216,29950,30100,28100,28550,319494
20251217,28950,28950,27550,28000,194817
20251218,27400,29000,27300,28650,183888
20251219,28850,28900,27400,27800,199291
20251222,27850,28100,27150,27400,202768
20251223,27650,28100,27050,27550,200366
20251224,27700,29100,27450,28250,273758
20251226,28500,29150,28000,28450,224970
20251229,28100,28750,26650,28700,223736
20251230,28300,29050,27850,28700,232848
20260102,29200,29350,28050,28600,245969
20260105,29700,32650,29600,32600,1059055
20260106,32900,33900,31000,32550,600598
20260107,34050,34100,32100,33250,412559
20260108,33150,33650,32550,32950,205679
20260109,32350,32400,29950,30150,363539
20260112,29750,30000,27950,28500,428842
20260113,28550,28650,27450,27700,202318
20260114,28000,28250,27150,27300,147210
20260115,27000,27200,26000,26700,274844
20260116,27300,27350,25300,27000,172095
20260119,27000,27350,26300,27200,162615
20260120,26750,27750,26400,27650,145994
20260121,26950,27400,26450,26950,144518
20260122,27450,27600,26750,27000,122716
20260123,26700,27600,26300,27550,166655
20260126,28100,29900,27950,29350,319597
20260127,28600,28950,27900,28550,148225
20260128,28650,28700,27650,27900,205321
20260129,28850,30300,28500,29600,369564
20260130,29600,31250,28950,30300,315353
20260202,29300,31850,28000,30800,422123
20260203,31400,31450,29900,30750,166501
20260204,30200,31450,29950,31050,159365
20260205,30350,30550,29500,30350,123798
20260206,29400,30000,28000,29950,144732
20260209,30400,31250,30150,30550,127701
20260210,30550,31850,30500,31200,173162
20260211,31200,31200,30500,30550,72242
20260212,30550,31250,29800,30150,107848
20260213,29850,31150,29400,30800,101791
20260219,31250,31850,30900,31450,118616
20260220,31400,31550,30600,31300,105668
20260223,31000,31100,30050,30650,104212
20260224,30500,31550,30300,30950,76709
20260225,30950,30950,29550,30200,114966
20260226,29850,30900,27750,29400,317471
20260227,29550,31400,28850,29300,323426
20260303,28750,29600,26950,27800,137934
20260304,26000,27100,24400,24850,377833
20260305,26100,29350,26100,28500,186198
