date,open,high,low,close,volume
20251201,5500,5580,5400,5400,64572
20251202,5400,5460,5300,5450,42088
20251203,5440,5600,5430,5510,62568
20251204,5520,5540,5340,5460,40522
20251205,5450,5590,5330,5530,52974
20251208,5530,5630,5370,5530,134264
20251209,5480,5680,5470,5660,96674
20251210,5660,6390,5530,6110,1270442
20251211,6110,6360,6050,6330,459284
20251212,6340,6480,6170,6480,356920
20251215,6470,6670,6330,6500,194240
20251216,6500,6500,6000,6090,184871
20251217,6170,6180,5800,5890,117112
20251218,5890,6150,5520,5860,102179
20251219,5890,6250,5830,6060,136389
20251222,6080,6280,5810,5900,132029
20251223,5940,5980,5670,5900,144099
20251224,6200,6800,5690,5730,773462
20251226,5830,5940,5580,5720,130887
20251229,5720,6030,5630,5900,92965
20251230,5900,5990,5730,5730,90402
20260102,5680,5970,5630,5840,50751
20260105,5840,6560,5690,6290,421887
20260106,6310,6430,5960,6090,271790
20260107,6110,6120,5950,6100,101984
20260108,6100,6150,5860,6140,141290
20260109,6140,6550,6000,6020,187767
20260112,5910,6000,5780,5800,105268
20260113,5800,5850,5600,5710,76027
20260114,5710,5820,5610,5610,40183
20260115,5720,5720,5500,5590,88150
20260116,5700,5800,5480,5700,114715
20260119,5700,5780,5570,5580,70295
20260120,5600,6070,5570,5940,147767
20260121,5890,5890,5500,5510,135576
20260122,5530,5580,5290,5460,125271
20260123,5460,5930,5450,5880,245270
20260126,5860,6240,5620,5750,265531
20260127,5750,5850,5620,5700,93617
20260128,5700,5940,5700,5900,124701
20260129,5910,6220,5730,6070,284631
20260130,6070,6560,6010,6220,489188
20260202,6210,6400,5840,6140,233894
20260203,6140,6220,5950,6090,116074
20260204,6090,6210,5850,6180,131623
20260205,6270,6290,5920,5970,103284
20260206,5900,5900,5550,5840,146261
20260209,5860,6230,5850,6030,119478
20260210,6030,6240,6030,6150,117732
20260211,6150,6160,5950,5950,129325
20260212,5950,5950,5610,5620,165280
20260213,5550,5600,5240,5410,192619
20260219,5410,5580,5080,5100,208430
20260220,5100,5130,4900,4925,175513
20260223,4960,5080,4800,5060,108209
20260224,5020,5050,4935,4935,107991
20260225,4940,5020,4850,4935,100545
20260226,5050,5050,4885,4970,83967
20260227,4970,5040,4850,4855,106351
20260303,4820,4935,4740,4740,95226
20260304,4660,4735,4180,4190,173151
20260305,4300,4650,4300,4605,80030
