date,open,high,low,close,volume
20251201,58400,58400,54200,55600,30873
20251202,55700,56700,54700,56700,34114
20251203,58000,63000,57100,58500,92496
20251204,58700,59700,57400,58500,20756
20251205,58700,58700,55500,55800,34925
20251208,56100,56800,51900,53100,38380
20251209,54000,54000,50500,51600,34778
20251210,51500,53800,50000,52000,38740
20251211,52900,53300,49750,50000,36016
20251212,50000,50400,48450,49650,70803
20251215,48900,50200,47500,47850,39148
20251216,48900,49600,47300,47650,40680
20251217,48000,48350,47150,47500,21442
20251218,46900,48225,46250,48100,48738
20251219,48100,50900,47950,50100,57895
20251222,51800,53300,50500,51400,38201
20251223,52400,53400,50200,50900,39579
20251224,51700,52000,50500,52000,17849
20251226,55200,63000,54000,54300,238011
20251229,58000,62000,57300,60000,84113
20251230,61300,61500,57000,58600,57368
20260102,59400,63200,59400,62400,76158
20260105,63400,68900,60800,68000,68134
20260106,67200,67200,59700,60100,84547
20260107,58500,61200,56600,60900,52865
20260108,59600,60500,58800,59300,23389
20260109,58600,61000,58600,59300,20379
20260112,60100,61600,58600,60300,29070
20260113,60300,61500,59500,60300,30916
20260114,60400,61200,59500,59900,30058
20260115,59500,60200,58400,59500,21016
20260116,59500,60200,58500,59000,23134
20260119,59500,60700,58300,59300,21169
20260120,59500,59800,58000,58800,21886
20260121,56700,58400,53800,56400,51182
20260122,57000,57000,55000,55300,23975
20260123,57400,59400,56600,57300,23808
20260126,58900,59500,57000,59400,34386
20260127,58000,59800,57900,59200,24281
20260128,59400,59600,57900,58600,25526
20260129,57900,59000,56200,57800,35766
20260130,59400,62900,56500,60700,65758
20260202,59500,63800,58600,59500,55344
20260203,60000,60700,58000,58700,25928
20260204,58200,59400,57500,58100,26629
20260205,57700,58300,55700,56700,25097
20260206,55200,55800,53300,54400,27316
20260209,55500,56700,54400,55300,11366
20260210,54900,55900,54800,55300,9528
20260211,56000,56300,54700,54800,16080
20260212,54700,54700,53500,53600,20596
20260213,53400,53400,51500,51900,21260
20260219,52500,55100,52400,54500,25522
20260220,54700,54700,52500,53100,13599
20260223,53200,53200,50500,51700,23970
20260224,51600,51700,49800,50100,31387
20260225,49950,50800,49150,49700,31254
20260226,49700,50000,47700,48700,30183
20260227,48700,50200,48350,49200,21991
20260303,47700,49800,47050,47050,27503
20260304,46000,46000,41200,42200,51294
20260305,44050,47200,43850,46750,28766
